family,n,p,amplitude,qextra,field,multi,canonical_error,mean_error,mean_to_canonical,change_over_error,change_l2,canonical_relative,floor
quad,2.0,5.0,0.4,0.0,exponential,xyy,6.424612294028918e-05,3.722280073574236e-05,0.5793781637272882,0.6763409450691297,4.345228350646268e-05,0.00010968730453490384,1.3198672817739533e-09
quad,2.0,5.0,0.4,0.0,cubic,xy,8.825305408158599e-07,6.375903776745584e-07,0.7224570121790173,0.6886993844778245,6.077982402427643e-07,4.0853225667523153e-07,3.0804941069612405e-15
quad,2.0,5.0,0.4,0.0,cubic,xxy,4.2794202117756977e-05,2.8703621545125155e-05,0.6707362241768472,0.33768911963565706,1.4451136438655724e-05,2.139710105887849e-05,2.6776659281715683e-15
quad,2.0,5.0,0.4,0.0,cubic,xyy,6.978249321916064e-06,2.8311062563003752e-05,4.0570437164073985,4.0771621869844195,2.845145426666584e-05,3.4891246609580327e-06,2.6776659281715683e-15
quad,4.0,5.0,0.4,0.0,sine,xy,2.9770991293164593e-05,3.0925284840340746e-05,1.0387724256746929,0.38927384318695046,1.1589068196175422e-05,7.038472188294444e-06,4.2653887987083676e-07
quad,4.0,5.0,0.4,0.0,sine,xxy,0.0007086729661308472,0.0006251012124255138,0.8820728915883282,0.24240533589061375,0.00017178610839154557,8.326572234093088e-05,9.273081013192235e-07
quad,4.0,5.0,0.4,0.0,sine,xyy,0.0022628961635687865,0.0026220408801247313,1.1587102061234404,0.6531027276328959,0.0014779036567767903,0.00017725306560966084,1.3909621519798104e-06
quad,4.0,5.0,0.4,0.0,exponential,xy,1.741919722191706e-07,9.790773928075415e-08,0.562068033523183,0.4847123845288928,8.443300622014484e-08,1.4869883994476655e-07,4.177609917570345e-11
quad,4.0,5.0,0.4,0.0,exponential,xxy,1.6803421957135036e-05,1.1429858322988232e-05,0.6802101591060092,0.32783944398759235,5.508824511516052e-06,1.4344227924491064e-05,4.177609917570345e-11
quad,4.0,5.0,0.4,0.0,exponential,xyy,2.9473771606644695e-06,2.1905423727610748e-06,0.7432175298078341,0.6628541640099114,1.9536812238541533e-06,5.032052385503362e-06,2.0888049587851725e-11
quad,4.0,5.0,0.4,0.0,cubic,xy,3.0557964232126914e-08,2.3877358464739216e-08,0.7813792268149824,0.6216133302929573,1.8995237913305482e-08,1.4145588747116877e-08,2.8272535771549673e-15
quad,4.0,5.0,0.4,0.0,cubic,xxy,2.7470521276655566e-06,1.9023908063349912e-06,0.6925208252060516,0.3257381927763737,8.948197955282707e-07,1.3735260638327764e-06,2.8425040814187383e-15
quad,4.0,5.0,0.4,0.0,cubic,xyy,5.509452827414258e-07,1.8229924233267414e-06,3.3088447808388324,3.203655497084675,1.7650388836474391e-06,2.754726413707125e-07,2.8425040814187383e-15
quad,8.0,5.0,0.4,0.0,sine,xy,1.5294044499576517e-06,1.5528111441350522e-06,1.0153044501590462,0.23905702850902452,3.656148831953553e-07,3.6158254119513526e-07,6.798144982653302e-09
quad,8.0,5.0,0.4,0.0,sine,xxy,5.36043413997497e-05,4.91951430235044e-05,0.9177454985713921,0.19319999888796308,1.0356358698821636e-05,6.29825662975252e-06,1.4469766833285971e-08
quad,8.0,5.0,0.4,0.0,sine,xyy,0.00019998207571950906,0.00021712136287871611,1.0857041167191719,0.46563095565653795,9.311784503145313e-05,1.566463214660395e-05,2.170465026530602e-08
quad,8.0,5.0,0.4,0.0,exponential,xy,6.175157838208413e-09,4.207467404279558e-09,0.6813538235810119,0.42954318272310227,2.6524969516415535e-09,5.271418626927778e-09,6.548405824525478e-13
quad,8.0,5.0,0.4,0.0,exponential,xxy,1.1077082293945025e-06,7.934662217911354e-07,0.7163133763345437,0.3122050363061319,3.4583208797471175e-07,9.455942579316294e-07,6.548405824525478e-13
quad,8.0,5.0,0.4,0.0,exponential,xyy,1.732425225390282e-07,1.476736538150291e-07,0.8524099721635089,0.6102149756218637,1.0571518166782327e-07,2.957766859456158e-07,3.274202912262739e-13
quad,8.0,5.0,0.4,0.0,cubic,xy,1.2614699845007696e-09,1.1117919356522722e-09,0.8813463255665707,0.4705618351693585,5.935996309177444e-10,5.839471334552904e-10,2.921846147222317e-15
quad,8.0,5.0,0.4,0.0,cubic,xxy,1.898316079671868e-07,1.4386844093746227e-07,0.7578740046406315,0.2939495621191955,5.5800918038337345e-08,9.491580398359343e-08,2.7330155553276305e-15
quad,8.0,5.0,0.4,0.0,cubic,xyy,6.557469942152912e-08,1.2718642352504596e-07,1.9395654825264639,1.6792604422350697,1.1011699875002876e-07,3.278734971076457e-08,2.7330155553276305e-15
quad,2.0,3.0,1.2,0.0,sine,xy,0.14353203999742686,0.14423729301336927,1.0049135580874837,0.37968736831580824,0.054497302535622336,0.033933914450574795,0.00656260905824802
quad,2.0,3.0,1.2,0.0,sine,xxy,1.7263131261159563,1.6467166099318606,0.9538921908314626,0.28171278658692167,0.486324481279706,0.20283362891274095,0.018735578800673093
quad,2.0,3.0,1.2,0.0,sine,xyy,2.510494132892165,2.770599485963464,1.1036072339956635,0.6329059790606104,1.5889067471040337,0.19664745931090857,0.028103368201009664
quad,2.0,3.0,1.2,0.0,exponential,xy,0.009149820134085695,0.005628447198906018,0.6151429335685457,0.52661549506274,0.004818437059646564,0.007810736753872484,2.1495213559018637e-05
quad,2.0,3.0,1.2,0.0,exponential,xxy,0.21468467227079954,0.14583804849580134,0.6793128123830087,0.3445302559436274,0.07396536508463233,0.18326540146421832,2.1495213559018637e-05
quad,2.0,3.0,1.2,0.0,exponential,xyy,0.10289790407867799,0.09577139508875697,0.9307419421830795,0.8197745564008978,0.08435308367068038,0.17567742961191812,1.0747606779509319e-05
quad,2.0,3.0,1.2,0.0,cubic,xy,0.0070358102026734795,0.005903032414295497,0.8389982452983812,0.6815680681654431,0.004795383567814879,0.0032569472519099465,3.742826056512911e-15
quad,2.0,3.0,1.2,0.0,cubic,xxy,0.1665016209428948,0.11914558989272073,0.7155821620114088,0.3576453658574997,0.059548533137988344,0.08325081047144742,3.1433710760662507e-15
quad,2.0,3.0,1.2,0.0,cubic,xyy,0.08146719570033746,0.12862004184976927,1.5787954985326258,1.5530032675501821,0.12651882112077423,0.04073359785016874,3.1433710760662507e-15
quad,4.0,3.0,1.2,0.0,sine,xy,0.02366837045418462,0.02397740736856622,1.0130569578070365,0.31345431820047825,0.007418952923632784,0.005595687612265605,0.0005329860610718416
quad,4.0,3.0,1.2,0.0,sine,xxy,0.4566589308667257,0.42226386840057883,0.9246810690839529,0.23243406904869052,0.10614309346877772,0.05365526492375668,0.0011224586465169491
quad,4.0,3.0,1.2,0.0,sine,xyy,0.6879183036121344,0.7877490952902234,1.1451201271341316,0.6156325347487874,0.4235048889528242,0.053884765093218,0.0016836879697754179
quad,4.0,3.0,1.2,0.0,exponential,xy,0.0013547075905005986,0.0009781182383831074,0.7220142894612911,0.4663584369372076,0.0006317793144128298,0.00115644506807897,1.356310443502927e-06
quad,4.0,3.0,1.2,0.0,exponential,xxy,0.05723370084958212,0.04082219753185179,0.7132545497824442,0.32269887223922017,0.018469250718237046,0.048857503670551077,1.356310443502927e-06
quad,4.0,3.0,1.2,0.0,exponential,xyy,0.02569669773667301,0.02492940815957729,0.9701405377080541,0.8526489732974076,0.021910262942308058,0.04387193158415894,6.781552217514635e-07
quad,4.0,3.0,1.2,0.0,cubic,xy,0.001198070014543974,0.0010626848699601356,0.88699730154304,0.5563525608090802,0.000666549320620112,0.0005545986501998012,2.6041725884917826e-15
quad,4.0,3.0,1.2,0.0,cubic,xxy,0.0468833961664355,0.033715762720961336,0.7191407934969297,0.33433231243634076,0.015674634255193453,0.023441698083217763,2.3209131132473786e-15
quad,4.0,3.0,1.2,0.0,cubic,xyy,0.02031974814115242,0.036188004876632054,1.7809278257412335,1.6509355866564794,0.03354659531812538,0.010159874070576216,2.3209131132473786e-15
quad,8.0,3.0,1.2,0.0,sine,xy,0.00518053486638978,0.005204144268308048,1.0045573290262828,0.18231523986423073,0.0009444904567908633,0.0012247845635541873,3.475145799208876e-05
quad,8.0,3.0,1.2,0.0,sine,xxy,0.15149967342293114,0.14458919507948043,0.9543861832351334,0.16916933731635933,0.025629099356602115,0.01780049521410184,7.016499646886219e-05
quad,8.0,3.0,1.2,0.0,sine,xyy,0.2604817096553632,0.27880455804260557,1.070342168789835,0.4114502392403472,0.10717526175543385,0.02040357941075065,0.00010524749470330656
quad,8.0,3.0,1.2,0.0,exponential,xy,0.00023988451701479393,0.00020878057401267476,0.8703378467723244,0.33337701896204996,7.997198517754315e-05,0.00020477722909026562,8.496775081094875e-08
quad,8.0,3.0,1.2,0.0,exponential,xxy,0.016863501523237786,0.01352283208867936,0.8018994198829343,0.272980681386311,0.004603410136372544,0.014395514798794376,8.496775081094875e-08
quad,8.0,3.0,1.2,0.0,exponential,xyy,0.006970054625424783,0.0069587460721107185,0.9983775516948155,0.782589428653686,0.005454691066996162,0.011899963287036592,4.2483875405474376e-08
quad,8.0,3.0,1.2,0.0,cubic,xy,0.00023931015081594717,0.0002285000043259218,0.9548278815037001,0.3555474140962624,8.508610528959657e-05,0.00011077907385250222,2.793368346611043e-15
quad,8.0,3.0,1.2,0.0,cubic,xxy,0.013498812712010172,0.010611726574488885,0.7861229576914874,0.289946415438444,0.00391393235852225,0.006749406356005099,2.62083521116289e-15
quad,8.0,3.0,1.2,0.0,cubic,xyy,0.008024844794137932,0.011229312093821926,1.3993182898720764,1.0533721425211344,0.008453147954200645,0.004012422397068974,2.62083521116289e-15
quad,2.0,4.0,1.2,0.0,sine,xy,0.018198143607662892,0.020619705255510747,1.1330664105116843,0.5848497763349721,0.010643180218653346,0.004302413930386404,0.0011180128255327164
quad,2.0,4.0,1.2,0.0,sine,xxy,0.3582122165256397,0.3140231124053447,0.8766398741257555,0.27827260945938326,0.09968064823281939,0.0420882415244357,0.0012083878213445495
quad,2.0,4.0,1.2,0.0,sine,xyy,0.3804898697485447,0.6430699038753684,1.6901104470937838,1.2408975049629998,0.4721489300346659,0.02980384028756609,0.0018125817320167525
quad,2.0,4.0,1.2,0.0,exponential,xy,0.0006065836740091967,0.00037365033501863637,0.6159914139281158,0.540143795241442,0.00032764240781082515,0.0005178096757588428,1.0374774057243865e-06
quad,2.0,4.0,1.2,0.0,exponential,xxy,0.02231533216614042,0.014897556741142053,0.6675928742726253,0.3490453100201487,0.007789062034133079,0.01904946573491995,1.0374774057243865e-06
quad,2.0,4.0,1.2,0.0,exponential,xyy,0.009460496845504839,0.008655578904034076,0.9149180054054751,0.9775621784910958,0.00924822390589985,0.016151891367963665,5.187387028621933e-07
quad,2.0,4.0,1.2,0.0,cubic,xy,0.000847320155479369,0.0007374677459279302,0.8703531258626911,0.6903788320097721,0.0005849718992781853,0.00039223301544260116,2.1930997474395655e-15
quad,2.0,4.0,1.2,0.0,cubic,xxy,0.025676779776040527,0.017563160457598953,0.6840094673393374,0.36819713219019845,0.009454116677417409,0.012838389888020274,2.562230949033652e-15
quad,2.0,4.0,1.2,0.0,cubic,xyy,0.009740377008077361,0.02179552426979506,2.2376468848917015,2.2851370563899565,0.022258096444366313,0.004870188504038684,2.562230949033652e-15
quad,4.0,4.0,1.2,0.0,sine,xy,0.0020630162687295525,0.0021109011722400773,1.0232111128915204,0.32750777406263937,0.0006756538660266276,0.00048773930597285285,3.510331717313419e-05
quad,4.0,4.0,1.2,0.0,sine,xxy,0.0509557605715179,0.04578296453004679,0.8984845681145129,0.2286194216927007,0.011649476513772142,0.005987060907069462,5.224852402011292e-05
quad,4.0,4.0,1.2,0.0,sine,xyy,0.08479735902163986,0.10369664323576909,1.2228758587788828,0.6933881178941339,0.05879748117440802,0.006642192462991379,7.837278603006242e-05
quad,4.0,4.0,1.2,0.0,exponential,xy,4.578369416488392e-05,3.327185644121366e-05,0.7267184758265567,0.4583212697190269,2.09836408420772e-05,3.90832144786691e-05,3.2605993726017187e-08
quad,4.0,4.0,1.2,0.0,exponential,xxy,0.0030180262623094845,0.0021066764840011014,0.6980311968488336,0.3287539390105578,0.0009921880217715541,0.0025763357427494014,3.2605993726017187e-08
quad,4.0,4.0,1.2,0.0,exponential,xyy,0.001196482597680936,0.0012421407261726512,1.0381602946672281,0.8612498959677427,0.0010304705127799206,0.0020427528550558036,1.6302996863008593e-08
quad,4.0,4.0,1.2,0.0,cubic,xy,8.669224557393357e-05,8.300757045989955e-05,0.9574970622846349,0.41517440681938483,3.599240163199831e-05,4.0130711723382795e-05,2.4312122599073285e-15
quad,4.0,4.0,1.2,0.0,cubic,xxy,0.0037189495843187115,0.0030069410586895076,0.8085457978157455,0.2932841401629503,0.0010907089311462748,0.001859474792159352,2.861772705424757e-15
quad,4.0,4.0,1.2,0.0,cubic,xyy,0.0022717832958197505,0.003296674674181433,1.4511395872342043,1.1923482658758535,0.0027087568732164107,0.001135891647909873,2.861772705424757e-15
quad,8.0,4.0,1.2,0.0,sine,xy,0.0002442625363023095,0.0002456009218196484,1.0054792910022128,0.1732014357051346,4.2306621976537566e-05,5.774866720010098e-05,1.0903629243212565e-06
quad,8.0,4.0,1.2,0.0,sine,xxy,0.008933044372653947,0.00849109334885532,0.950526270175984,0.15923998519245713,0.0014224978536249771,0.001049590471121881,1.7637630479303694e-06
quad,8.0,4.0,1.2,0.0,sine,xyy,0.0188818482446294,0.02023738703616037,1.0717905775943586,0.38940268462430555,0.00735264239712742,0.0014790185867205867,2.6456445719087572e-06
quad,8.0,4.0,1.2,0.0,exponential,xy,4.096086282726369e-06,3.582373727590536e-06,0.8745845376103981,0.32130751573552035,1.316103307741152e-06,3.496620830429121e-06,1.020395522462384e-09
quad,8.0,4.0,1.2,0.0,exponential,xxy,0.00043123367994570905,0.0003344016030898768,0.7754533531146661,0.2878647809434239,0.0001241369888129981,0.0003681222913783773,1.020395522462384e-09
quad,8.0,4.0,1.2,0.0,exponential,xyy,0.00021929198607261645,0.00022679524878653877,1.0342158546160356,0.5658147917665778,0.00012407864943575676,0.0003743968625276669,5.10197761231192e-10
quad,8.0,4.0,1.2,0.0,cubic,xy,1.0278141572889698e-05,1.016127715120238e-05,0.9886298100820514,0.21797093345931398,2.240336112869749e-06,4.757855028244571e-06,2.8728757871997645e-15
quad,8.0,4.0,1.2,0.0,cubic,xxy,0.0007125047275763475,0.0006599557199402071,0.9262474961887048,0.1873011823719815,0.00013345297792067645,0.0003562523637881737,2.5926724074166532e-15
quad,8.0,4.0,1.2,0.0,cubic,xyy,0.0005653132375066667,0.000638536830143046,1.1295274686284271,0.5949069416748176,0.0003363087692133809,0.0002826566187533333,2.5926724074166532e-15
quad,2.0,5.0,1.2,0.0,sine,xy,0.0031623368061266827,0.0030261450528487614,0.9569331916151168,0.46475995470425946,0.0014697275107750495,0.0007476412001454901,7.403551694787407e-05
quad,2.0,5.0,1.2,0.0,sine,xxy,0.05669797495420352,0.04843191524213662,0.8542089074831399,0.30292936472291077,0.017175481533952378,0.006661743943197196,0.00020869219727520958
quad,2.0,5.0,1.2,0.0,sine,xyy,0.11367732213076692,0.12500307125715743,1.0996306819522201,0.790782075994167,0.08989398878802554,0.008904365194644041,0.00031303829591286037
quad,2.0,5.0,1.2,0.0,exponential,xy,2.9400534130146078e-05,2.0760010527802074e-05,0.7061099786794564,0.5074342648397066,1.4918838422225378e-05,2.5097742813363123e-05,4.519431880205878e-08
quad,2.0,5.0,1.2,0.0,exponential,xxy,0.0013571371997984987,0.0009376851537283503,0.6909287829318755,0.34896702167637467,0.0004735961266198971,0.0011585191021433083,4.519431880205878e-08
quad,2.0,5.0,1.2,0.0,exponential,xyy,0.0005152012651457355,0.0005667597474899208,1.1000744482442233,1.1506533639158112,0.0005928180688336223,0.0008796023087545673,2.259715940102939e-08
quad,2.0,5.0,1.2,0.0,cubic,xy,2.9992635392155466e-05,2.36803966582196e-05,0.7895403771158161,0.5945673173887793,1.7832640766533635e-05,1.3883892345603565e-05,2.871933683287477e-15
quad,2.0,5.0,1.2,0.0,cubic,xxy,0.0014047054258210434,0.0009530352703452577,0.6784591650510734,0.35383442670434045,0.0004970331390338653,0.0007023527129105218,2.876832574459269e-15
quad,2.0,5.0,1.2,0.0,cubic,xyy,0.00038963743147382804,0.0008642296057753973,2.2180353733120417,2.214220857043684,0.0008627433274542793,0.00019481871573691405,2.876832574459269e-15
quad,4.0,5.0,1.2,0.0,sine,xy,0.00016633261138009541,0.0001642879524178346,0.9877074077939625,0.2732705171092238,4.545379872396624e-05,3.932443658582466e-05,1.2153191535597939e-06
quad,4.0,5.0,1.2,0.0,sine,xxy,0.004470504405043771,0.004166502850272461,0.9319983770895459,0.21495307607001385,0.0009609486734487058,0.0005252631274290117,3.766312835256019e-06
quad,4.0,5.0,1.2,0.0,sine,xyy,0.010357846092869556,0.010847784330538417,1.047301169883779,0.5329429548286082,0.005520141102393856,0.000811331957087551,5.64946925288874e-06
quad,4.0,5.0,1.2,0.0,exponential,xy,1.3438406177473736e-06,1.197092138759828e-06,0.8907991937068145,0.3489371619290795,4.6891593124178953e-07,1.1471684853436713e-06,7.076554262765813e-10
quad,4.0,5.0,1.2,0.0,exponential,xxy,0.00010036191102172754,8.262340303427712e-05,0.8232545812762555,0.27821420739788144,2.792210952784663e-05,8.5673866329463e-05,7.076554262765813e-10
quad,4.0,5.0,1.2,0.0,exponential,xyy,3.13888034048253e-05,4.2793060271790585e-05,1.36332244717593,1.1896258667698378,3.734093245733333e-05,5.35900546286849e-05,3.5382771313829066e-10
quad,4.0,5.0,1.2,0.0,cubic,xy,1.4433737682344597e-06,1.3230115552469082e-06,0.9166105026733449,0.3865809485775829,5.579808004760777e-07,6.681522230579562e-07,2.8798901631446716e-15
quad,4.0,5.0,1.2,0.0,cubic,xxy,0.00010333483280057298,8.155842458695317e-05,0.7892636236645746,0.29203433021212594,3.0177318684497353e-05,5.166741640028657e-05,2.7121838459303663e-15
quad,4.0,5.0,1.2,0.0,cubic,xyy,4.467082490727331e-05,6.618523665849296e-05,1.4816210982420581,1.193471816749869,5.331337055779878e-05,2.233541245363669e-05,2.7121838459303663e-15
quad,8.0,5.0,1.2,0.0,sine,xy,9.58207322484048e-06,9.548229061011884e-06,0.9964679706536933,0.14986451475858859,1.4360127542219825e-06,2.265398395206453e-06,2.0623834908138936e-08
quad,8.0,5.0,1.2,0.0,sine,xxy,0.00043966809327466544,0.0004282749813968079,0.9740870168835742,0.13249086220457465,5.8252004761801776e-05,5.1658921853123824e-05,5.9214636377764724e-08
quad,8.0,5.0,1.2,0.0,sine,xyy,0.0011014607629030982,0.0011215901579874283,1.0182751812522812,0.3157020768432224,0.0003477334504098282,8.627762069534133e-05,8.882195456440608e-08
quad,8.0,5.0,1.2,0.0,exponential,xy,7.594029604216018e-08,7.357977447291095e-08,0.9689160868172185,0.19335055548142696,1.468309842317568e-08,6.482637392912291e-08,1.1064190624098884e-11
quad,8.0,5.0,1.2,0.0,exponential,xxy,9.947687968440837e-06,9.311397715029355e-06,0.9360363679047714,0.17307467209853866,1.721692833276476e-06,8.49183600251394e-06,1.1064190624098884e-11
quad,8.0,5.0,1.2,0.0,exponential,xyy,2.8257904444378103e-06,3.404931935507191e-06,1.2049484922738496,0.8291306509411094,2.3429494706198885e-06,4.824467576338331e-06,5.532095312049442e-12
quad,8.0,5.0,1.2,0.0,cubic,xy,8.204267477207245e-08,8.003199755867196e-08,0.975492300574226,0.21259691816021273,1.7442019814163236e-08,3.7978378671543714e-08,2.85484283078256e-15
quad,8.0,5.0,1.2,0.0,cubic,xxy,9.535066137521598e-06,8.677830714003901e-06,0.9100965414236221,0.1962444808250298,1.871204103790248e-06,4.7675330687607844e-06,2.703369670937402e-15
quad,8.0,5.0,1.2,0.0,cubic,xyy,5.554456523718993e-06,6.343619431296389e-06,1.1420774299353074,0.5986801842313988,3.3253430549253812e-06,2.777228261859488e-06,2.703369670937402e-15
tri,2.0,3.0,0.0,0.0,sine,xy,0.6183252757104537,0.6183252757105107,1.0000000000000921,7.303272245719005e-13,4.5157978249227085e-13,0.14618476131853672,0.014273361694746677
tri,2.0,3.0,0.0,0.0,sine,xxy,4.341432408336183,4.341432408334018,0.9999999999995014,9.889819068830642e-13,4.293598101800252e-12,0.5100977781727531,0.028843512227782617
tri,2.0,3.0,0.0,0.0,sine,xyy,6.367113872256258,6.367113872261628,1.0000000000008433,1.320937683943398e-12,8.410560651822061e-12,0.49873718074776197,0.043265268341673796
tri,2.0,3.0,0.0,0.0,exponential,xy,0.016546196535737287,0.016546196535295682,0.9999999999733108,7.936328776168382e-11,1.3131605570270943e-12,0.014124647646026622,3.418280741457538e-05
tri,2.0,3.0,0.0,0.0,exponential,xxy,0.1835177014349754,0.1835177014254204,0.9999999999479342,5.86109195056719e-11,1.075614122667127e-11,0.1566597413477561,3.418280741457538e-05
tri,2.0,3.0,0.0,0.0,exponential,xyy,0.09568516529915005,0.09568516531267746,1.000000000141374,2.1271745417962814e-10,2.0353904765192096e-11,0.1633631320507079,1.709140370728769e-05
tri,2.0,3.0,0.0,0.0,cubic,xy,7.363397936680927e-13,7.422715708245559e-13,1.0080557606793379,0.41156926153949086,3.03054825122118e-13,3.408590906201465e-13,8.320175700506084e-15
tri,2.0,3.0,0.0,0.0,cubic,xxy,6.603889728579093e-12,5.484094269535744e-12,0.8304339555826765,0.47273301288370145,3.1218766881429242e-12,3.301944864289526e-12,8.340421777269267e-15
tri,2.0,3.0,0.0,0.0,cubic,xyy,6.177284377006332e-12,7.985117706686129e-12,1.292658265241776,0.8357774530364414,5.162835003296152e-12,3.0886421885031464e-12,8.340421777269267e-15
tri,4.0,3.0,0.0,0.0,sine,xy,0.1606889548319271,0.1606889548320838,1.0000000000009752,1.0620752233570336e-11,1.7066375759412727e-12,0.03799016056983928,0.0009265663984200052
tri,4.0,3.0,0.0,0.0,sine,xxy,2.255417908147141,2.255417908130029,0.9999999999924128,1.240993068174985e-11,2.7989579898483272e-11,0.2650009387656908,0.0018659283372300377
tri,4.0,3.0,0.0,0.0,sine,xyy,3.2962318664101815,3.2962318664511066,1.0000000000124156,1.53268515595084e-11,5.052085652219017e-11,0.25819443803378683,0.0027988925058450506
tri,4.0,3.0,0.0,0.0,exponential,xy,0.004185737310593625,0.004185737308556646,0.9999999995133524,1.3274071544916505e-09,5.556177652904617e-12,0.003573151359786376,2.1678503146069978e-06
tri,4.0,3.0,0.0,0.0,exponential,xxy,0.09250148998390033,0.09250148991321475,0.9999999992358438,9.54375124065354e-10,8.828112097961499e-11,0.07896382409897681,2.1678503146069978e-06
tri,4.0,3.0,0.0,0.0,exponential,xyy,0.04831081955778425,0.04831081966625786,1.0000000022453275,3.1095248074347946e-09,1.5022369188243616e-10,0.0824809861614606,1.0839251573034989e-06
tri,4.0,3.0,0.0,0.0,cubic,xy,2.2504423066014453e-12,2.051808911148898e-12,0.9117358419409924,0.5257843813258481,1.1832474158859555e-12,1.0417523604150562e-12,8.643035479067927e-15
tri,4.0,3.0,0.0,0.0,cubic,xxy,4.40054396597554e-11,3.313140075829802e-11,0.7528933017023781,0.43772879925946157,1.926244826314942e-11,2.200271982987766e-11,8.360082731429314e-15
tri,4.0,3.0,0.0,0.0,cubic,xyy,3.789642471614944e-11,5.00827372195591e-11,1.3215689235775452,0.8344169902002367,3.162142065099928e-11,1.894821235807469e-11,8.360082731429314e-15
tri,8.0,3.0,0.0,0.0,sine,xy,0.04055983483297567,0.040559834833908896,1.0000000000230087,1.7707697306339898e-10,7.182212780174744e-12,0.009589175806156673,5.8454487401981906e-05
tri,8.0,3.0,0.0,0.0,sine,xxy,1.1385328436443192,1.1385328435121342,0.9999999998838989,1.9902965628506623e-10,2.266018005397879e-10,0.13377222522329874,0.0001176429131195352
tri,8.0,3.0,0.0,0.0,sine,xyy,1.6624875364292275,1.662487536784151,1.0000000002134894,2.5064870612186777e-10,4.167003499497174e-10,0.13022294929573258,0.0001764643696793158
tri,8.0,3.0,0.0,0.0,exponential,xy,0.0010495622454899287,0.0010495622392371012,0.9999999940424424,2.1881622600447514e-08,2.2966124951488867e-11,0.0008959579845494219,1.359904010703685e-07
tri,8.0,3.0,0.0,0.0,exponential,xxy,0.04634510046388939,0.04634509990585723,0.9999999879591983,1.5538431585156907e-08,7.20130172865369e-10,0.03956245852382393,1.359904010703685e-07
tri,8.0,3.0,0.0,0.0,exponential,xyy,0.02421499742237296,0.02421499847517646,1.0000000434773326,5.351431749661231e-08,1.2958490602405154e-09,0.04134222697061927,6.799520053518425e-08
tri,8.0,3.0,0.0,0.0,cubic,xy,9.890080061396384e-12,1.01860132210471e-11,1.0299222208327536,0.5062985296802986,5.007332993505427e-12,4.578217454600275e-12,9.2360561217294e-15
tri,8.0,3.0,0.0,0.0,cubic,xxy,4.1314212798659747e-10,3.51028328302269e-10,0.8496551296111263,0.3915746506831319,1.6177598444883768e-10,2.0657106399323783e-10,8.157173716877327e-15
tri,8.0,3.0,0.0,0.0,cubic,xyy,3.889981201618609e-10,5.042058714489557e-10,1.2961653162723696,0.7237110894272542,2.8152225332749425e-10,1.944990600808731e-10,8.157173716877327e-15
tri,2.0,4.0,0.0,0.0,sine,xy,0.12997268500424056,0.12997268500422524,0.9999999999998821,5.978132336904388e-12,7.769939111381384e-13,0.03072820517233954,0.0016613190775943078
tri,2.0,4.0,0.0,0.0,sine,xxy,1.4938590489158083,1.493859048917349,1.0000000000010314,9.184867675806747e-12,1.3720897690598218e-11,0.1755213740727682,0.003288018950072578
tri,2.0,4.0,0.0,0.0,sine,xyy,2.02154062397892,2.021540623977026,0.9999999999990631,1.2919681456316026e-11,2.611766091280998e-11,0.15834764255803066,0.004932028425108906
tri,2.0,4.0,0.0,0.0,exponential,xy,0.00105498386640001,0.0010549838663776153,0.9999999999787725,2.4079172855067287e-09,2.540313887835305e-12,0.0009005861469709035,1.1769524356898123e-06
tri,2.0,4.0,0.0,0.0,exponential,xxy,0.017205231190616142,0.01720523118901409,0.9999999999068858,2.622975334535103e-09,4.5128897037960165e-11,0.014687232060310544,1.1769524356898123e-06
tri,2.0,4.0,0.0,0.0,exponential,xyy,0.010149396694893764,0.010149396698918203,1.00000000039652,8.276240236766416e-09,8.399884530518385e-11,0.017328048996093182,5.884762178449061e-07
tri,2.0,4.0,0.0,0.0,cubic,xy,1.0653901591198145e-12,1.0369034806713887e-12,0.9732617405890435,0.4795626248309418,5.10921301176553e-13,4.931798117065008e-13,1.1591532060986792e-14
tri,2.0,4.0,0.0,0.0,cubic,xxy,1.5894124713266548e-11,1.4432882311374028e-11,0.9080639904207592,0.5871256649369266,9.331848540867061e-12,7.947062356633386e-12,8.202810004925625e-15
tri,2.0,4.0,0.0,0.0,cubic,xyy,1.9405486235761e-11,1.6273819496685827e-11,0.8386195171289217,0.7931221894324278,1.5390921730307607e-11,9.702743117880638e-12,8.202810004925625e-15
tri,4.0,4.0,0.0,0.0,sine,xy,0.01678583834112572,0.01678583834110324,0.9999999999986608,1.9161520016285907e-10,3.216421773636199e-12,0.003968516034880823,5.3542791959704545e-05
tri,4.0,4.0,0.0,0.0,sine,xxy,0.3871807909895021,0.38718079099348446,1.0000000000102856,2.895874771203833e-10,1.1212270845212434e-10,0.04549191203706986,0.0001063489911206056
tri,4.0,4.0,0.0,0.0,sine,xyy,0.5223293818303938,0.5223293818205593,0.999999999981172,4.10738860286865e-10,2.1454097498735868e-10,0.04091415491262444,0.000159523486680921
tri,4.0,4.0,0.0,0.0,exponential,xy,0.00013366623755663404,0.0001336662371908265,0.9999999972632765,7.781580244975288e-08,1.0401345535908774e-11,0.00011410407845572109,3.734720078055942e-08
tri,4.0,4.0,0.0,0.0,exponential,xxy,0.00434933595299092,0.0043493359497935,0.9999999992648487,8.387808222109398e-08,3.648139586721325e-10,0.0037128072120687404,3.734720078055942e-08
