rank,element,sample,x,y,value
0,31,polynomial,0.011501124390332457,0.32605084682712276,0.25609694055298093
0,31,polynomial,0.050922045983306206,0.33319690720170125,0.13895894781129325
0,31,polynomial,0.089964943124043448,0.33996494312404341,0.059627659183579922
0,31,cell_average,0.051665885895063497,0.30166588589506343,0.22296549751253519
0,31,center,0.051665885895063497,0.30166588589506343,0.20752357497076288
0,32,polynomial,0.011361964331564112,0.34469529766489748,0.20832171901197971
0,32,polynomial,0.050311432242565575,0.35136990435750376,0.10449922696776483
0,32,polynomial,0.088907815459818518,0.35769142635636159,0.038194556476538299
0,32,polynomial,0.011060033211774636,0.37666822776350312,0.13238493706581292
0,32,polynomial,0.048986603177872817,0.38231993651120605,0.058053376237497789
0,32,polynomial,0.086614199444959017,0.38767267155989721,0.019509502453061819
0,32,polynomial,0.010689965404667528,0.40857302117479122,0.074344969567904776
0,32,polynomial,0.047362800414168085,0.41297099496589651,0.02542477984173816
0,32,polynomial,0.083802983928133082,0.41713631726146644,0.011048197880167674
0,32,cell_average,0.048986603177872817,0.38231993651120605,0.073908054070712575
0,32,center,0.048986603177872817,0.38231993651120605,0.058053376237497789
0,33,polynomial,0.1111038416412075,0.36110384164120746,0.0164957962700257
0,33,polynomial,0.14861793877287824,0.36634307755448303,0.01428519195750501
0,33,polynomial,0.18516739058185314,0.37061766814506297,0.041205541966348062
0,33,polynomial,0.10828726558648648,0.39056212680488156,0.013119972338381514
0,33,polynomial,0.14499843845679367,0.39499843845679361,0.033624894929991406
0,33,polynomial,0.18089279999127333,0.39861793877287816,0.076829290750043425
0,33,polynomial,0.10483507382550541,0.4193847962622958,0.017530116889873482
0,33,polynomial,0.14056212680488156,0.42283698802327674,0.054869023096573703
0,33,polynomial,0.17565356407799776,0.42565356407799781,0.11091873930293537
0,33,cell_average,0.14499843845679367,0.39499843845679361,0.039273577567900786
0,33,center,0.14499843845679367,0.39499843845679361,0.033624894929991406
0,34,polynomial,0.10258659482467616,0.43591992815800967,0.025764851951711413
0,34,polynomial,0.13767267155989721,0.43873114367483534,0.070692479450144438
0,34,polynomial,0.17224114879315178,0.44102475968969496,0.13216856376429978
0,34,polynomial,0.098421272529106291,0.46402946708083476,0.052794881446500602
0,34,polynomial,0.13231993651120613,0.46565326984453936,0.10736417012472473
0,34,polynomial,0.16591962679429403,0.46697809890923225,0.17498041290609029
0,34,polynomial,0.094023298738000874,0.49190635450812453,0.085116073676272372
0,34,polynomial,0.12666822776350312,0.49227642231523161,0.14670073004905876
0,34,polynomial,0.15924502010168776,0.49257835343502115,0.21864556953930545
0,34,cell_average,0.13231993651120613,0.46565326984453936,0.10912954077179711
0,34,center,0.13231993651120613,0.46565326984453936,0.10736417012472473
0,35,polynomial,0.010448933112496481,0.4271155997791633,0.047483575179557327
0,35,polynomial,0.046305186391405607,0.43069699183967719,0.014476117718001367
0,35,polynomial,0.081971985103608869,0.43408892933348536,0.012631170171664288
0,35,polynomial,0.010002419189012162,0.45894394707407399,0.020023899658106577
