case,kind,program,method,cadence,order,resolution,resolution_flag,dofs,ranks,repeat,scale,cfl,dt,rk_method,time,steps,l1_error,l2_error,linf_error,state_l2_error,cell_average_l2_error,downwind_l2_error,reference_l1_error,conservation_drift,total_variation,minimum,maximum,min_density,min_pressure,overshoot,undershoot,filter_applications,active_elements,positivity_applications,limited_elements,rejected_steps,failure_time,runtime_seconds,wall_time_seconds,status,exit_code,failure,profile_prefix,reference,log,command,measured_at_utc,commit,compiler,mfem,host,manifest_profile
euler_smooth_1d,convergence,euler,dg,step,1,2,-r,768,1,1,1.0,,cfl,4,0.02,9,0.001442683447431142,0.0007583351330929099,0.0006561334785843975,0.001137502699639355,,,,7.539092578283896e-16,,,,1.999974076166727,1.999999999999998,,,0,0,0,0,0,,0.002256041666666667,0.063598792,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0093_euler_smooth_1d_dg_p1_r2_np1_s1.0_rep1,,raw/0093_euler_smooth_1d_dg_p1_r2_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 2 -o 1 -method dg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,ofdg-kxrcf,step,1,2,-r,768,1,1,1.0,,cfl,4,0.02,9,0.001442683447431142,0.0007583351330929099,0.0006561334785843975,0.001137502699639355,,,,7.539092578283896e-16,,,,1.999974076166727,1.999999999999998,,,9,0,0,0,0,,0.003235166666666667,0.0544518341,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0094_euler_smooth_1d_ofdg-kxrcf_p1_r2_np1_s1.0_rep1,,raw/0094_euler_smooth_1d_ofdg-kxrcf_p1_r2_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 2 -o 1 -method ofdg-kxrcf -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,oedg,stage,1,2,-r,768,1,1,1.0,,cfl,4,0.02,9,0.001498824876889003,0.0007618973154770584,0.0006494219358836872,0.001142845973215656,,,,1.319341201199682e-15,,,,1.999997085364377,1.999999999999998,,,36,0,0,0,0,,0.005093208333333333,0.0624135,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0095_euler_smooth_1d_oedg_p1_r2_np1_s1.0_rep1,,raw/0095_euler_smooth_1d_oedg_p1_r2_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 2 -o 1 -method oedg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,ofdg,step,1,2,-r,768,1,1,1.0,,cfl,4,0.02,9,0.001545442137606033,0.0007703134273396371,0.0006691444476616404,0.001155470141009447,,,,1.884773144570974e-15,,,,1.999996785549362,1.999999999999998,,,9,0,0,0,0,,0.003062708333333334,0.062824209,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0096_euler_smooth_1d_ofdg_p1_r2_np1_s1.0_rep1,,raw/0096_euler_smooth_1d_ofdg_p1_r2_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 2 -o 1 -method ofdg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,dg,step,2,0,-r,288,1,1,1.0,,cfl,4,0.02,4,0.001040809461466399,0.0004930814891897656,0.0003732974833270397,0.0007396222337846956,,,,3.479581189977179e-16,,,,1.999965463144321,1.999999999999999,,,0,0,0,0,0,,0.0002814583333333334,0.0603558751,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0097_euler_smooth_1d_dg_p2_r0_np1_s1.0_rep1,,raw/0097_euler_smooth_1d_dg_p2_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 0 -o 2 -method dg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,ofdg-kxrcf,step,2,0,-r,288,1,1,1.0,,cfl,4,0.02,4,0.001040809461466399,0.0004930814891897656,0.0003732974833270397,0.0007396222337846956,,,,3.479581189977179e-16,,,,1.999965463144321,1.999999999999999,,,4,0,0,0,0,,0.00046925,0.053831125,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0098_euler_smooth_1d_ofdg-kxrcf_p2_r0_np1_s1.0_rep1,,raw/0098_euler_smooth_1d_ofdg-kxrcf_p2_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 0 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,oedg,stage,2,0,-r,288,1,1,1.0,,cfl,4,0.02,4,0.001126239893425621,0.0005285425915794764,0.0003936109303590563,0.0007928138873692467,,,,5.219371784965768e-16,,,,1.99995866598726,1.999999999999998,,,16,0,0,0,0,,0.0007905,0.056391125,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0099_euler_smooth_1d_oedg_p2_r0_np1_s1.0_rep1,,raw/0099_euler_smooth_1d_oedg_p2_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 0 -o 2 -method oedg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,ofdg,step,2,0,-r,288,1,1,1.0,,cfl,4,0.02,4,0.001138823286951416,0.0005348486811261552,0.0003963560558961632,0.0008022730216891741,,,,5.219371784965768e-16,,,,1.999965649011985,1.999999999999999,,,4,0,0,0,0,,0.0004300416666666667,0.055454958,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0100_euler_smooth_1d_ofdg_p2_r0_np1_s1.0_rep1,,raw/0100_euler_smooth_1d_ofdg_p2_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 0 -o 2 -method ofdg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,dg,step,2,1,-r,576,1,1,1.0,,cfl,4,0.02,8,0.0001584017349023234,7.803716826236594e-05,6.048599043939618e-05,0.0001170557523934871,,,,6.959162379954359e-16,,,,2.000157001742179,1.999999999999998,,,0,0,0,0,0,,0.001125291666666667,0.0569175831,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0101_euler_smooth_1d_dg_p2_r1_np1_s1.0_rep1,,raw/0101_euler_smooth_1d_dg_p2_r1_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 1 -o 2 -method dg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,ofdg-kxrcf,step,2,1,-r,576,1,1,1.0,,cfl,4,0.02,8,0.0001584017349023234,7.803716826236594e-05,6.048599043939618e-05,0.0001170557523934871,,,,6.959162379954359e-16,,,,2.000157001742179,1.999999999999998,,,8,0,0,0,0,,0.001712541666666667,0.0592286671,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0102_euler_smooth_1d_ofdg-kxrcf_p2_r1_np1_s1.0_rep1,,raw/0102_euler_smooth_1d_ofdg-kxrcf_p2_r1_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 1 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,oedg,stage,2,1,-r,576,1,1,1.0,,cfl,4,0.02,8,0.0001679235403142957,8.429630928917592e-05,6.478709269241989e-05,0.0001264444639338625,,,,1.043874356993154e-15,,,,2.000156268316807,1.999999999999998,,,32,0,0,0,0,,0.0028395,0.0603523341,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0103_euler_smooth_1d_oedg_p2_r1_np1_s1.0_rep1,,raw/0103_euler_smooth_1d_oedg_p2_r1_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 1 -o 2 -method oedg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,ofdg,step,2,1,-r,576,1,1,1.0,,cfl,4,0.02,8,0.0001685048637882358,8.468968975698791e-05,6.588003757768135e-05,0.0001270345346352907,,,,6.959162379954359e-16,,,,2.000156996181193,1.999999999999998,,,8,0,0,0,0,,0.001561708333333333,0.05817,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0104_euler_smooth_1d_ofdg_p2_r1_np1_s1.0_rep1,,raw/0104_euler_smooth_1d_ofdg_p2_r1_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 1 -o 2 -method ofdg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,dg,step,2,2,-r,1152,1,1,1.0,,cfl,4,0.02,15,2.504418566719615e-05,1.287241993236298e-05,1.01069837286083e-05,1.930862989853988e-05,,,,1.696295830113875e-15,,,,2.000041786009308,1.999999999999997,,,0,0,0,0,0,,0.004208458333333334,0.057778542,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0105_euler_smooth_1d_dg_p2_r2_np1_s1.0_rep1,,raw/0105_euler_smooth_1d_dg_p2_r2_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 2 -o 2 -method dg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,ofdg-kxrcf,step,2,2,-r,1152,1,1,1.0,,cfl,4,0.02,15,2.504418566719615e-05,1.287241993236298e-05,1.01069837286083e-05,1.930862989853988e-05,,,,1.696295830113875e-15,,,,2.000041786009308,1.999999999999997,,,15,0,0,0,0,,0.005904083333333333,0.0644412921,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0106_euler_smooth_1d_ofdg-kxrcf_p2_r2_np1_s1.0_rep1,,raw/0106_euler_smooth_1d_ofdg-kxrcf_p2_r2_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 2 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,oedg,stage,2,2,-r,1152,1,1,1.0,,cfl,4,0.02,15,2.754645944839658e-05,1.409240051040103e-05,1.069311560142339e-05,2.113860076559154e-05,,,,1.217853416492014e-15,,,,2.00004179304764,1.999999999999998,,,60,0,0,0,0,,0.01041525,0.071789084,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0107_euler_smooth_1d_oedg_p2_r2_np1_s1.0_rep1,,raw/0107_euler_smooth_1d_oedg_p2_r2_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 2 -o 2 -method oedg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
euler_smooth_1d,convergence,euler,ofdg,step,2,2,-r,1152,1,1,1.0,,cfl,4,0.02,15,2.728665922293603e-05,1.403253535029404e-05,1.020028225395819e-05,2.104880302546143e-05,,,,3.479581189977182e-16,,,,2.000041801070282,1.999999999999997,,,15,0,0,0,0,,0.005710541666666667,0.067301666,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0108_euler_smooth_1d_ofdg_p2_r2_np1_s1.0_rep1,,raw/0108_euler_smooth_1d_ofdg_p2_r2_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 4 -tf 0.02 -no-vis -r 2 -o 2 -method ofdg -cadence auto -scale 1.0,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
burgers_postshock,profile,burgers,dg,step,2,80,-n,240,1,1,1.0,,cfl,4,1.05,669,nan,nan,nan,,,,,2.827159716856459e-16,,-0.4999029824298231,1.499982034545583,,,,,0,0,,,,,0.08832208333333334,0.158282833,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0109_burgers_postshock_dg_p2_r80_np1_s1.0_rep1,,raw/0109_burgers_postshock_dg_p2_r80_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/burgers -p 2 -tf 1.05 -n 80 -o 2 -method dg -cadence auto -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0109_burgers_postshock_dg_p2_r80_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
burgers_postshock,profile,burgers,ofdg-kxrcf,step,2,80,-n,240,1,1,1.0,,cfl,4,1.05,669,nan,nan,nan,,,,,4.240739575284688e-16,,-0.4999029824298231,1.499982034545583,,,,,669,298,,,,,0.1185842083333333,0.183034375,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0110_burgers_postshock_ofdg-kxrcf_p2_r80_np1_s1.0_rep1,,raw/0110_burgers_postshock_ofdg-kxrcf_p2_r80_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/burgers -p 2 -tf 1.05 -n 80 -o 2 -method ofdg-kxrcf -cadence auto -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0110_burgers_postshock_ofdg-kxrcf_p2_r80_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
burgers_postshock,profile,burgers,oedg,stage,2,80,-n,240,1,1,1.0,,cfl,4,1.05,669,nan,nan,nan,,,,,0,,-0.4999026545453604,1.499981129157504,,,,,2676,0,,,,,0.1846105,0.252318667,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0111_burgers_postshock_oedg_p2_r80_np1_s1.0_rep1,,raw/0111_burgers_postshock_oedg_p2_r80_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/burgers -p 2 -tf 1.05 -n 80 -o 2 -method oedg -cadence auto -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0111_burgers_postshock_oedg_p2_r80_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
burgers_postshock,profile,burgers,ofdg,step,2,80,-n,240,1,1,1.0,,cfl,4,1.05,669,nan,nan,nan,,,,,1.413579858428229e-16,,-0.4999026501094489,1.499981122570955,,,,,669,0,,,,,0.1112680416666667,0.177807916,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0112_burgers_postshock_ofdg_p2_r80_np1_s1.0_rep1,,raw/0112_burgers_postshock_ofdg_p2_r80_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/burgers -p 2 -tf 1.05 -n 80 -o 2 -method ofdg -cadence auto -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0112_burgers_postshock_ofdg_p2_r80_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,dg,step,2,0,-r,2304,1,1,0.01,,cfl,4,0.05,121,nan,nan,nan,nan,,,,0.004347284608611668,,,,0.002471341174071508,0.004705510851098781,,,0,0,363,53,0,,0.06893104166666668,0.137808417,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0113_lax_scaled_dg_p2_r0_np1_s0.01_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0113_lax_scaled_dg_p2_r0_np1_s0.01_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method dg -cadence auto -scale 0.01 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0113_lax_scaled_dg_p2_r0_np1_s0.01_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,dg,step,2,0,-r,2304,1,1,1.0,,cfl,4,0.05,121,nan,nan,nan,nan,,,,0.1021797681980629,,,,0.2471341062696459,0.4705510274081211,,,0,0,363,53,0,,0.07049925,0.135239833,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0114_lax_scaled_dg_p2_r0_np1_s1.0_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0114_lax_scaled_dg_p2_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method dg -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0114_lax_scaled_dg_p2_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,dg,step,2,0,-r,2304,1,1,100.0,,cfl,4,0.05,121,nan,nan,nan,nan,,,,0.1021797681980634,,,,24.71341051581005,47.05510216463049,,,0,0,363,53,0,,0.06963512500000001,0.137941334,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0115_lax_scaled_dg_p2_r0_np1_s100.0_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0115_lax_scaled_dg_p2_r0_np1_s100.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method dg -cadence auto -scale 100.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0115_lax_scaled_dg_p2_r0_np1_s100.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,ofdg-kxrcf,step,2,0,-r,2304,1,1,0.01,,cfl,4,0.05,97,nan,nan,nan,nan,,,,0.004347284608611335,,,,0.003380768089867263,0.005549550137769758,,,97,12529,388,0,0,,0.078132875,0.145501583,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0116_lax_scaled_ofdg-kxrcf_p2_r0_np1_s0.01_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0116_lax_scaled_ofdg-kxrcf_p2_r0_np1_s0.01_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method ofdg-kxrcf -cadence auto -scale 0.01 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0116_lax_scaled_ofdg-kxrcf_p2_r0_np1_s0.01_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,ofdg-kxrcf,step,2,0,-r,2304,1,1,1.0,,cfl,4,0.05,97,nan,nan,nan,nan,,,,0.1021797681980625,,,,0.3380768089867261,0.5549550137769753,,,97,10166,388,0,0,,0.07797562500000001,0.142680292,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0117_lax_scaled_ofdg-kxrcf_p2_r0_np1_s1.0_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0117_lax_scaled_ofdg-kxrcf_p2_r0_np1_s1.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method ofdg-kxrcf -cadence auto -scale 1.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0117_lax_scaled_ofdg-kxrcf_p2_r0_np1_s1.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,ofdg-kxrcf,step,2,0,-r,2304,1,1,100.0,,cfl,4,0.05,97,nan,nan,nan,nan,,,,0.1021797681980641,,,,33.80768089867269,55.49550137769754,,,97,12529,388,0,0,,0.07951508333333333,0.14468975,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0118_lax_scaled_ofdg-kxrcf_p2_r0_np1_s100.0_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0118_lax_scaled_ofdg-kxrcf_p2_r0_np1_s100.0_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method ofdg-kxrcf -cadence auto -scale 100.0 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0118_lax_scaled_ofdg-kxrcf_p2_r0_np1_s100.0_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
lax_scaled,profile,euler,oedg,stage,2,0,-r,2304,1,1,0.01,,cfl,4,0.05,94,nan,nan,nan,nan,,,,0.004347284608611668,,,,0.003470940169083695,0.005662096171769721,,,282,0,564,0,0,,0.127582625,0.190007083,ok,0,,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0119_lax_scaled_oedg_p2_r0_np1_s0.01_rep1,/Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/references/lax_quick.csv,raw/0119_lax_scaled_oedg_p2_r0_np1_s0.01_rep1.log,/Users/timozund/Documents/master_thesis/codex_dev/build/release/examples/euler -p 7 -tf 0.05 -positivity -no-vis -r 0 -o 2 -method oedg -cadence auto -scale 0.01 -profile /Users/timozund/Documents/master_thesis/codex_dev/measurements/study/quick/profiles/0119_lax_scaled_oedg_p2_r0_np1_s0.01_rep1,2026-08-30T15:49:44.120296+00:00,71f8332f968aa4819ea1d6d0c5ccec8551c5819d,Apple clang version 16.0.0 (clang-1600.0.26.6),a1ce49fb5742ad3c46e3e3732e5f9b04e4ca6e18,Mac.fritz.box,quick
