x,density,velocity,pressure
-3.3725000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.3675000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.3624999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.3574999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.3525,0.44500000000000001,0.69799999999999995,3.528
-3.3475000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.3424999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.3374999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.3325,0.44500000000000001,0.69799999999999995,3.528
-3.3275000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.3224999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.3174999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.3125,0.44500000000000001,0.69799999999999995,3.528
-3.3075000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.3024999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.2974999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.2925,0.44500000000000001,0.69799999999999995,3.528
-3.2875000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.2824999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.2774999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.2725,0.44500000000000001,0.69799999999999995,3.528
-3.2675000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.2625000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.2574999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.2524999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.2475000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.2425000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.2374999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.2324999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.2275,0.44500000000000001,0.69799999999999995,3.528
-3.2225000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.2174999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.2124999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.2075,0.44500000000000001,0.69799999999999995,3.528
-3.2025000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.1974999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.1924999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.1875,0.44500000000000001,0.69799999999999995,3.528
-3.1825000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.1774999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.1724999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.1675,0.44500000000000001,0.69799999999999995,3.528
-3.1625000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.1574999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.1524999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.1475,0.44500000000000001,0.69799999999999995,3.528
-3.1425000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.1375000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.1324999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.1274999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.1225000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.1175000000000002,0.44500000000000001,0.69799999999999995,3.528
-3.1124999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.1074999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.1025,0.44500000000000001,0.69799999999999995,3.528
-3.0975000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.0924999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.0874999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.0825,0.44500000000000001,0.69799999999999995,3.528
-3.0775000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.0724999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.0674999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.0625,0.44500000000000001,0.69799999999999995,3.528
-3.0575000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.0524999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.0474999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.0425,0.44500000000000001,0.69799999999999995,3.528
-3.0375000000000001,0.44500000000000001,0.69799999999999995,3.528
-3.0324999999999998,0.44500000000000001,0.69799999999999995,3.528
-3.0274999999999999,0.44500000000000001,0.69799999999999995,3.528
-3.0225,0.44500000000000001,0.69799999999999995,3.528
