family,n,p,amplitude,basis,map,extra,field,derivative,order,method,error_ratio,face_ratio,jump_ratio,relative_l2,error_l2
quad,4.0,4.0,0.0,gll,coupled,0.0,exponential,xyy,3,physical_k,429.93090773549045,341.57424063577434,232.34498176165275,0.0037983525926700156,0.0022247736752578386
quad,4.0,4.0,0.0,gll,coupled,0.0,exponential,xyy,3,physical_k1,14.560740559215404,14.179661680692169,10.820991294125477,0.00012864119713002376,7.534780985862906e-05
quad,4.0,4.0,0.0,gll,coupled,0.0,exponential,xyy,3,physical_k2,1.061284927166781,1.0795233816209944,1.0389593816563865,9.376237628269461e-06,5.4918563085983926e-06
quad,4.0,4.0,0.0,gll,coupled,0.0,exponential,yyy,3,physical_k,4.898024050350634,4.772457833525802,79.9277229233764,0.0035539291205372472,0.0010408048960964915
quad,4.0,4.0,0.0,gll,coupled,0.0,exponential,yyy,3,physical_k1,1.0088835334013118,1.013179179195544,2.650113919936985,0.0007320300046972532,0.00021438255720284663
quad,4.0,4.0,0.0,gll,coupled,0.0,exponential,yyy,3,physical_k2,1.0000031578436497,1.0002897950521588,1.0024391911238724,0.0007255865440340859,0.00021249552311224668
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,x,1,physical_k,1.0000000000001257,1.0000000000001639,1.0000000000000806,0.0450304601861661,0.06387556385588554
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,x,1,physical_k1,1.0000000000001277,1.0000000000001659,1.0000000000000908,0.045030460186166195,0.06387556385588568
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,x,1,physical_k2,1.0000000000000773,1.0000000000001188,1.0000000000000466,0.045030460186163926,0.06387556385588246
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,y,1,physical_k,0.9999999999999966,1.0000000000000133,0.999999999999783,0.04163701871173414,0.08859296695485795
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,y,1,physical_k1,1.0000000000000266,1.000000000000043,0.9999999999999895,0.04163701871173539,0.08859296695486062
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,y,1,physical_k2,1.0000000000000648,1.0000000000000882,1.000000000000185,0.04163701871173699,0.088592966954864
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k,1.0000000000002853,1.0000000000003328,1.0000000000002702,0.3167243786914818,0.8931103671464947
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k1,1.0000000000001568,1.000000000000208,1.000000000000227,0.3167243786914411,0.8931103671463799
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k2,1.0000000000000067,0.9999999999997684,0.9999999999996442,0.3167243786913936,0.8931103671462459
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k,1.0000000000002294,1.0000000000002196,1.0000000000003038,0.2556095368530093,1.0811649307581899
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k1,1.0000000000002993,1.000000000000294,1.0000000000004006,0.2556095368530271,1.0811649307582654
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k2,1.0000000000003009,1.000000000000298,1.0000000000006546,0.2556095368530275,1.0811649307582671
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k,1.0000000000000417,1.0000000000000517,1.0000000000000073,0.30370614318911326,1.9269024660495393
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k1,1.0000000000000417,1.0000000000000544,0.9999999999999466,0.3037061431891133,1.9269024660495395
tri,4.0,2.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k2,1.0000000000001388,1.0000000000002736,1.0000000000003681,0.30370614318914274,1.9269024660497263
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k,1.0000000000000127,1.0000000000000158,1.0000000000000173,0.2961778365162157,1.6747750222033764
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k1,1.0000000000000087,1.000000000000013,1.0000000000000122,0.2961778365162145,1.6747750222033695
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k2,1.0000000000000129,1.0000000000000147,1.0000000000000122,0.2961778365162157,1.6747750222033766
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,y,1,physical_k,1.0000000000000004,1.000000000000002,0.9999999999999756,0.3122601344893254,1.3242858070271755
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,y,1,physical_k1,1.0000000000000075,1.000000000000011,0.9999999999999987,0.3122601344893276,1.324285807027185
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,y,1,physical_k2,1.0000000000000135,1.0000000000000129,1.000000000000016,0.3122601344893295,1.324285807027193
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,xx,2,physical_k,1.000000000000012,1.000000000000013,1.0000000000000118,0.7671413230054297,34.73052026366372
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,xx,2,physical_k1,1.0000000000000064,1.000000000000006,1.0000000000000144,0.7671413230054254,34.73052026366353
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,xx,2,physical_k2,1.0000000000000069,1.0000000000000004,0.9999999999999509,0.7671413230054257,34.73052026366354
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,xy,2,physical_k,1.0000000000000306,1.0000000000000289,1.0000000000000244,0.6522152291750372,22.14563362105608
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,xy,2,physical_k1,1.0000000000000324,1.000000000000035,1.0000000000000344,0.6522152291750383,22.14563362105612
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,xy,2,physical_k2,1.0000000000000295,1.0000000000000315,1.0000000000000189,0.6522152291750364,22.145633621056056
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,yy,2,physical_k,1.0000000000000004,1.0000000000000038,0.9999999999999974,0.7850227986958332,19.991284900787182
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,yy,2,physical_k1,1.0000000000000084,1.0000000000000133,0.9999999999999796,0.7850227986958394,19.99128490078734
tri,4.0,2.0,0.0,gll,coupled,0.0,shortwave,yy,2,physical_k2,1.0000000000000415,1.0000000000000795,1.0000000000001485,0.7850227986958654,19.991284900788003
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,x,1,physical_k,1.000000000001292,1.0000000000008107,0.9999999999939908,0.0037747231019666563,0.008843733575286427
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,x,1,physical_k1,1.0000000000007443,1.0000000000002143,0.9999999999966824,0.0037747231019645885,0.008843733575281584
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,x,1,physical_k2,1.0000000000001186,0.9999999999995393,0.9999999999979734,0.003774723101962227,0.00884373357527605
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,y,1,physical_k,1.0000000000000355,0.9999999999998495,1.0000000000021454,0.004284193190157772,0.005018681123798421
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,y,1,physical_k1,0.9999999999988783,0.9999999999988115,0.9999999999993624,0.004284193190152814,0.005018681123792613
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,y,1,physical_k2,0.9999999999989568,0.9999999999998185,0.9999999999994897,0.0042841931901531505,0.005018681123793007
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,xx,2,physical_k,1.0000000000025493,1.0000000000024845,1.0000000000013487,0.09103546529971504,0.2132854196890504
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,xx,2,physical_k1,1.0000000000022395,1.000000000002025,1.0000000000011917,0.09103546529968687,0.21328541968898437
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,xx,2,physical_k2,1.000000000000188,1.0000000000001081,1.0000000000049987,0.0910354652995001,0.21328541968854683
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,xy,2,physical_k,0.9999999999952462,0.9999999999947291,0.9999999999928335,0.07795219626803003,0.0913164272955172
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,xy,2,physical_k1,0.999999999994358,0.9999999999941186,0.999999999993416,0.0779521962679608,0.09131642729543608
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,xy,2,physical_k2,0.999999999998298,0.9999999999995222,0.9999999999984884,0.07795219626826794,0.09131642729579588
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,yy,2,physical_k,0.9999999999966488,0.9999999999968796,0.9999999999961279,0.0977272819243584,0.057240890326871796
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,yy,2,physical_k1,0.9999999999952847,0.9999999999950766,0.9999999999958584,0.09772728192422508,0.05724089032679371
tri,4.0,2.0,0.0,gll,coupled,0.0,exponential,yy,2,physical_k2,0.9999999999805874,0.9999999999755063,0.9999999999535623,0.09772728192278875,0.05724089032595243
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,x,1,physical_k,0.9999999999997259,1.0000000000000986,1.0000000000004563,0.00479233110345972,0.006797906353878022
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,x,1,physical_k1,0.9999999999995401,0.9999999999999437,1.0000000000001208,0.00479233110345883,0.006797906353876759
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,x,1,physical_k2,0.9999999999994229,0.9999999999998197,1.0000000000001923,0.004792331103458268,0.006797906353875962
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,y,1,physical_k,0.9999999999989385,0.9999999999993888,1.0000000000005185,0.0042044055136998045,0.00894590367573705
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,y,1,physical_k1,0.9999999999990071,0.9999999999994101,1.0000000000003062,0.004204405513700093,0.008945903675737664
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,y,1,physical_k2,0.9999999999991601,0.9999999999995748,1.00000000000065,0.004204405513700737,0.008945903675739032
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k,0.9999999999975676,0.999999999997537,0.9999999999812137,0.05905651622795366,0.16652960883102272
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k1,0.9999999999965608,0.9999999999965716,0.9999999999819459,0.05905651622789419,0.16652960883085505
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k2,0.9999999999967101,0.9999999999966167,0.9999999999802508,0.05905651622790302,0.16652960883087992
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k,0.9999999999969512,0.9999999999969041,0.9999999999994713,0.03799016056972148,0.16068895483142773
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k1,0.9999999999971507,0.9999999999970848,1.0000000000010174,0.03799016056972906,0.16068895483145978
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k2,0.9999999999969279,0.9999999999967728,1.0000000000012716,0.03799016056972059,0.16068895483142398
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k,0.9999999999978706,0.9999999999980533,0.9999999999902217,0.05200929740939808,0.32997963881576114
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k1,0.9999999999980047,0.9999999999981385,0.9999999999900269,0.052009297409405054,0.3299796388158054
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k2,0.9999999999984293,0.9999999999987453,0.999999999991243,0.05200929740942714,0.3299796388159455
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xxx,3,physical_k,1.000000000015196,1.000000000017692,1.0000000000058311,0.33211021076594277,1.8843890901642473
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xxx,3,physical_k1,1.0000000000115394,1.0000000000130687,1.0000000000000602,0.33211021076472835,1.884389090157357
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xxx,3,physical_k2,1.0000000000166005,1.0000000000192044,1.0000000000068443,0.33211021076640923,1.884389090166894
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xxy,3,physical_k,0.9999999999831387,0.999999999981456,0.9999999999869139,0.26500093876123704,2.255417908109218
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xxy,3,physical_k1,0.9999999999839283,0.9999999999826927,0.9999999999877814,0.26500093876144626,2.255417908110999
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xxy,3,physical_k2,0.9999999999818111,0.9999999999799171,0.9999999999859777,0.26500093876088515,2.2554179081062236
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xyy,3,physical_k,1.0000000000077103,1.000000000007941,1.0000000000077702,0.25819443803577957,3.296231866435644
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xyy,3,physical_k1,1.000000000007517,1.0000000000074947,1.0000000000066416,0.2581944380357297,3.2962318664350074
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,xyy,3,physical_k2,1.0000000000087215,1.0000000000089404,1.0000000000084566,0.25819443803604064,3.2962318664389767
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,yyy,3,physical_k,1.000000000003296,1.0000000000037907,1.0000000000026557,0.31558124769212414,6.043288381844203
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,yyy,3,physical_k1,1.000000000003372,1.0000000000040294,1.0000000000021874,0.3155812476921481,6.043288381844662
tri,4.0,3.0,0.0,gll,coupled,0.0,sine,yyy,3,physical_k2,1.0000000000031526,1.0000000000039806,1.00000000000313,0.31558124769207885,6.043288381843336
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k,1.0000000000000162,1.00000000000003,1.000000000000046,0.08570671992785579,0.4846394836917333
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k1,1.0000000000000187,1.0000000000000264,1.0000000000000258,0.08570671992785599,0.48463948369173443
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k2,1.0000000000000175,1.0000000000000275,1.000000000000017,0.0857067199278559,0.484639483691734
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,y,1,physical_k,0.9999999999999363,0.9999999999999487,0.9999999999999284,0.09401620708606699,0.39871989704424976
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,y,1,physical_k1,0.9999999999999714,0.999999999999981,0.9999999999999577,0.09401620708607031,0.39871989704426375
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,y,1,physical_k2,0.9999999999999929,0.999999999999996,0.9999999999999827,0.09401620708607233,0.39871989704427235
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xx,2,physical_k,1.0000000000000195,1.000000000000038,0.9999999999999716,0.37518779339378133,16.985745481800762
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xx,2,physical_k1,0.9999999999999993,1.0000000000000084,0.9999999999999598,0.3751877933937738,16.98574548180042
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xx,2,physical_k2,1.000000000000026,1.0000000000000224,0.9999999999999342,0.3751877933937838,16.985745481800873
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xy,2,physical_k,0.9999999999998924,0.9999999999998894,0.9999999999998092,0.2712966003652645,9.211736932188117
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xy,2,physical_k1,0.9999999999999379,0.9999999999999363,0.9999999999998851,0.2712966003652768,9.211736932188536
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xy,2,physical_k2,0.9999999999999115,0.9999999999998994,0.9999999999998602,0.27129660036526965,9.211736932188293
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,yy,2,physical_k,0.9999999999998963,0.9999999999998761,0.9999999999997438,0.40901967280255824,10.416039919613892
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,yy,2,physical_k1,0.9999999999999144,0.9999999999998894,0.9999999999997933,0.4090196728025657,10.41603991961408
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,yy,2,physical_k2,1.0000000000000147,1.0000000000000424,0.9999999999999922,0.40901967280260665,10.416039919615125
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xxx,3,physical_k,1.000000000000168,1.000000000000267,1.0000000000002638,0.8122712476012981,293.95778973615927
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xxx,3,physical_k1,1.000000000000063,1.0000000000001312,1.0000000000001283,0.8122712476012128,293.9577897361284
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xxx,3,physical_k2,1.000000000000322,1.0000000000004,1.0000000000003109,0.8122712476014231,293.9577897362045
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xxy,3,physical_k,0.9999999999997143,0.9999999999996448,0.9999999999999373,0.6746018224231983,183.10182213495585
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xxy,3,physical_k1,0.9999999999998122,0.9999999999997695,0.9999999999999354,0.6746018224232643,183.10182213497376
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xxy,3,physical_k2,0.9999999999996128,0.9999999999995152,0.9999999999997635,0.6746018224231297,183.10182213493724
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xyy,3,physical_k,1.0000000000002054,1.0000000000002496,1.000000000000095,0.6837296630173927,139.184489633279
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xyy,3,physical_k1,1.0000000000001623,1.0000000000001739,1.0000000000000748,0.6837296630173634,139.184489633273
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,xyy,3,physical_k2,1.0000000000004565,1.0000000000005478,1.0000000000003193,0.6837296630175645,139.18448963331394
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,yyy,3,physical_k,1.000000000000153,1.000000000000126,1.0000000000000522,0.8353453720045114,127.5362824945319
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,yyy,3,physical_k1,1.000000000000166,1.0000000000001934,1.0000000000000482,0.8353453720045224,127.53628249453358
tri,4.0,3.0,0.0,gll,coupled,0.0,shortwave,yyy,3,physical_k2,0.9999999999999502,1.0000000000000058,0.9999999999999327,0.835345372004342,127.53628249450604
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,x,1,physical_k,1.0000000001589466,1.0000000001995242,1.0000000002434084,0.00011413762403713984,0.0002674110684767203
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,x,1,physical_k1,1.0000000000160738,1.0000000000909142,1.000000000159627,0.00011413762402083267,0.0002674110684385145
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,x,1,physical_k2,1.000000000015165,1.00000000009268,1.0000000001292495,0.00011413762402072894,0.0002674110684382715
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,y,1,physical_k,0.999999999537282,0.9999999996408729,0.9999999997281654,0.00014084547490478356,0.00016499221554736282
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,y,1,physical_k1,0.9999999995615064,0.9999999996367686,0.9999999996522545,0.0001408454749081955,0.00016499221555135965
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,y,1,physical_k2,0.9999999995560288,0.9999999996225706,0.9999999996502984,0.00014084547490742397,0.00016499221555045588
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xx,2,physical_k,1.0000000002905858,1.000000000345985,0.9999999986311701,0.004620271569441882,0.010824754479163132
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xx,2,physical_k1,0.9999999999964992,1.0000000000477096,0.9999999980538941,0.004620271568083122,0.010824754475979716
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xx,2,physical_k2,0.999999999994373,1.0000000000446498,0.9999999980478178,0.004620271568073298,0.0108247544759567
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xy,2,physical_k,0.9999999990080614,0.9999999990041905,0.9999999985227038,0.0035731513562274474,0.004185737306424518
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xy,2,physical_k1,0.9999999988665546,0.999999998900225,0.9999999976502966,0.0035731513557218228,0.004185737305832208
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xy,2,physical_k2,0.9999999988011621,0.9999999988211421,0.9999999975313592,0.003573151355488165,0.004185737305558492
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,yy,2,physical_k,0.9999999977762072,0.9999999978864459,0.9999999964974079,0.005683508129011019,0.003328948263765364
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,yy,2,physical_k1,0.9999999985372867,0.9999999985504195,0.9999999973869537,0.005683508133336622,0.0033289482662989586
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,yy,2,physical_k2,0.9999999986871523,0.999999998725601,0.9999999975073154,0.005683508134188384,0.0033289482667978533
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xxx,3,physical_k,1.000000000795628,1.0000000008873828,1.0000000005563756,0.09538088137364849,0.22346621997387253
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xxx,3,physical_k1,1.0000000007443006,1.000000000839066,1.0000000005111547,0.09538088136875283,0.2234662199624026
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xxx,3,physical_k2,1.000000000788828,1.0000000009200019,1.0000000004462641,0.09538088137299987,0.22346621997235291
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xxy,3,physical_k,0.9999999987437078,0.9999999986878279,0.9999999987312624,0.07896382399984969,0.09250148986777802
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xxy,3,physical_k1,0.9999999981464105,0.9999999981060268,0.9999999982085294,0.07896382395268481,0.09250148981252714
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xxy,3,physical_k2,0.9999999980188246,0.9999999979190922,0.9999999982350998,0.07896382394261013,0.09250148980072524
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xyy,3,physical_k,1.0000000008737087,1.0000000008331194,1.0000000007401677,0.08248098623414828,0.048310819600358566
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xyy,3,physical_k1,1.000000001156694,1.000000001160462,1.0000000005053271,0.08248098625748919,0.048310819614029825
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,xyy,3,physical_k2,1.0000000012396195,1.0000000012642443,1.0000000002310663,0.08248098626432897,0.04831081961803602
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,yyy,3,physical_k,0.9999999976990285,0.9999999977393423,0.9999999961179281,0.10402006775831676,0.030463352572089965
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,yyy,3,physical_k1,1.0000000007116836,1.0000000007509082,0.9999999998114095,0.10402006807169335,0.030463352663865538
tri,4.0,3.0,0.0,gll,coupled,0.0,exponential,yyy,3,physical_k2,1.0000000013188266,1.0000000016088404,1.0000000014064794,0.1040200681348484,0.03046335268236115
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,x,1,physical_k,0.9999999999919957,0.9999999999949799,1.000000000011631,0.0003874897262341942,0.0005496529382388058
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,x,1,physical_k1,0.9999999999915706,0.9999999999944506,1.0000000000083835,0.0003874897262340295,0.0005496529382385722
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,x,1,physical_k2,0.9999999999919803,0.9999999999948719,1.000000000002293,0.0003874897262341882,0.0005496529382387974
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,y,1,physical_k,0.9999999999962832,0.9999999999988274,1.0000000000092206,0.0003253799550942024,0.0006923256395710895
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,y,1,physical_k1,0.999999999996509,0.9999999999992297,1.0000000000115992,0.0003253799550942759,0.0006923256395712458
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,y,1,physical_k2,0.999999999996445,0.9999999999993805,1.0000000000164269,0.00032537995509425503,0.0006923256395712015
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k,0.9999999999695961,0.9999999999678809,0.9999999999358065,0.007617369699205956,0.021479722769857632
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k1,0.9999999999707839,0.9999999999696553,0.9999999999370699,0.007617369699215005,0.021479722769883147
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xx,2,physical_k2,0.9999999999736915,0.9999999999744427,0.9999999999482815,0.007617369699237152,0.0214797227699456
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k,1.0000000000010307,1.0000000000030254,1.0000000000173748,0.003968516034886414,0.01678583834114972
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k1,0.9999999999992051,1.0000000000009037,1.000000000016867,0.003968516034879168,0.016785838341119075
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xy,2,physical_k2,0.9999999999989583,1.000000000000446,1.000000000011045,0.003968516034878189,0.016785838341114932
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k,0.9999999999930954,0.9999999999914458,0.9999999999757034,0.006175255919972774,0.03917970092976741
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k1,0.9999999999932085,0.9999999999916972,0.999999999976773,0.006175255919973473,0.03917970092977184
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,yy,2,physical_k2,0.9999999999916208,0.9999999999900028,0.9999999999793086,0.006175255919963669,0.039179700929709634
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xxx,3,physical_k,0.9999999999995952,0.9999999999945997,1.000000000095767,0.06998887968262514,0.3971160085761511
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xxx,3,physical_k1,0.999999999997707,0.9999999999924868,1.0000000000894114,0.069988879682493,0.39711600857540125
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xxx,3,physical_k2,0.99999999999487,0.9999999999938324,0.9999999999888796,0.06998887968229443,0.39711600857427465
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xxy,3,physical_k,0.9999999999676485,0.9999999999751049,0.9999999999898457,0.045491912035469276,0.3871807909758876
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xxy,3,physical_k1,0.9999999999718219,0.9999999999802276,0.9999999999809066,0.04549191203565913,0.3871807909775034
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xxy,3,physical_k2,0.9999999999803308,0.9999999999910172,0.9999999999812372,0.045491912036046224,0.38718079098079794
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xyy,3,physical_k,0.9999999999829612,0.9999999999777741,0.9999999998465179,0.04091415491197433,0.5223293818221023
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xyy,3,physical_k1,0.9999999999786839,0.9999999999727692,0.9999999998479243,0.04091415491179933,0.5223293818198682
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,xyy,3,physical_k2,0.9999999999755448,0.9999999999687571,0.9999999998653605,0.04091415491167089,0.5223293818182285
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,yyy,3,physical_k,1.0000000000064944,0.9999999999998417,1.0000000000722944,0.060311210797327014,1.1549420067634202
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,yyy,3,physical_k1,1.000000000008572,1.0000000000025544,1.000000000065864,0.06031121079745233,1.1549420067658198
tri,4.0,4.0,0.0,gll,coupled,0.0,sine,yyy,3,physical_k2,1.000000000005558,0.9999999999991208,1.0000000000755975,0.06031121079727053,1.1549420067623386
tri,4.0,4.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k,0.9999999999999398,0.9999999999999682,1.000000000000137,0.018655581829086075,0.10549034606886921
tri,4.0,4.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k1,0.9999999999999087,0.9999999999999513,1.0000000000000502,0.018655581829085492,0.10549034606886593
tri,4.0,4.0,0.0,gll,coupled,0.0,shortwave,x,1,physical_k2,0.9999999999999333,0.9999999999999828,0.9999999999998779,0.018655581829085954,0.10549034606886852
tri,4.0,4.0,0.0,gll,coupled,0.0,shortwave,y,1,physical_k,0.9999999999999137,0.9999999999999836,0.9999999999999398,0.02113905313684634,0.089650086422018
