id,status,peak_mib,n,order,curved,jump,repeat,method,cells,dofs,cycles,steps,tf,dt,common_setup,filter_setup,dg_seconds,detector_seconds,decay_seconds,total_seconds,active_count,mass_drift,l2_error
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,2.0,ofdg-kxrcf,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2929240000000002,0.2037679999999993,0.1139400000000004,0.06176799999999982,0.3794779999999998,60.0,4.6074255521944e-15,2.767508018779707e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,3.0,ofdg,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2682569999999993,0.2014699999999978,0.0,0.1507630000000013,0.3522349999999994,0.0,4.385380947269368e-15,2.83606704841469e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,3.0,ofdg-kxrcf,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2928379999999997,0.2011070000000013,0.1126850000000017,0.03822499999999529,0.3520179999999975,60.0,4.6074255521944e-15,2.767508018779707e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,3.0,dg,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.023121,0.0,0.2677569999999996,0.0,0.0,0.2677589999999999,0.0,6.827871601444713e-15,2.767457654659695e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,4.0,ofdg-kxrcf,1024.0,9216.0,2.0,10.0,0.005,0.001230997808059899,0.023121,0.2947649999999999,0.1654910000000012,0.0709660000000003,0.0256799999999977,0.2621379999999984,40.0,4.6074255521944e-15,2.767508018779707e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,4.0,dg,1024.0,9216.0,4.0,20.0,0.005,0.001230997808059899,0.023121,0.0,0.2627710000000025,0.0,0.0,0.2627750000000013,0.0,6.827871601444713e-15,2.767457654659695e-05
curved_p2_n32_smooth,ok,102.0,32.0,2.0,1.0,0.0,4.0,ofdg,1024.0,9216.0,3.0,15.0,0.005,0.001230997808059899,0.023121,0.2709669999999988,0.2015329999999995,0.0,0.1550770000000004,0.3566149999999979,0.0,4.385380947269368e-15,2.83606704841469e-05
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,-1.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.0,0.3963350000000001,0.0,0.0,0.396338,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,-1.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.02604100000000009,0.4258770000000004,0.0,0.1812409999999998,0.607124,0.0,6.661338147750939e-15,2.396964479215863e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,-1.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.05299500000000013,0.3979080000000006,0.09810400000000019,0.04996599999999929,0.5459800000000001,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,0.0,ofdg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.02611999999999992,0.397608,0.0,0.1828620000000001,0.5804750000000001,0.0,6.661338147750939e-15,2.396964479215863e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,0.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.05316799999999988,0.3960909999999993,0.09513000000000105,0.05056299999999991,0.5417860000000001,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,0.0,dg,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.0,0.386466,0.0,0.0,0.3864700000000001,0.0,8.659739592076221e-15,2.327660448364983e-06
affine_p2_n64_smooth,ok,102.796875,64.0,2.0,0.0,0.0,1.0,ofdg-kxrcf,4096.0,36864.0,1.0,9.0,0.005,0.0006154989040299496,0.03265299999999999,0.05272699999999997,0.3903120000000011,0.095831,0.04905499999999918,0.5351990000000004,0.0,8.659739592076221e-15,2.327660448364983e-06
