family,n,p,amplitude,basis,map,extra,field,derivative,error_l2_fe_over_recursive,error_l2_fe_minus_direct,face_rms_fe_over_recursive,face_rms_fe_minus_direct,jump_rms_fe_over_recursive,jump_rms_fe_minus_direct,fe_operator_relative_l2
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xxy,5.027847911288296e-09,-3.06240495220419e-11,3.4824256987921006e-09,-2.0228264847253476e-10,7.273116914478337e-09,2.896804651634036e-10,2.324240239381771e-11
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,xyy,7.53960782833253e-08,-6.570400290704078e-12,6.792994447053363e-08,-8.724353687782482e-11,9.311817904059612e-08,2.4277290023524156e-11,3.263233915827562e-11
quad,4.0,3.0,0.7,bernstein,separable,0.0,represented_quadratic,yyy,1.1384398113601943e-10,7.759272082437932e-12,9.144616252668683e-11,5.427993861846433e-12,6.59338836671927e-10,7.260819629488088e-12,1.6918540108915643e-12
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,x,nan,-4.947735597546186e-27,nan,1.2116903504194741e-27,nan,-1.9387045606711586e-26,nan
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,y,nan,3.534096855390133e-28,nan,7.472090494253424e-27,nan,-2.8272774843121063e-27,nan
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xx,nan,5.525307997912802e-25,nan,1.0985992510469899e-23,nan,4.4073217012591006e-24,1.4174651212699567e-13
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xy,nan,-2.5849394142282115e-26,nan,1.7577588016751838e-24,nan,8.271806125530277e-25,5.5712922808883957e-14
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,yy,nan,4.265150033476549e-25,nan,2.210123199165121e-24,nan,1.1632227364026952e-24,1.1604335976916577e-13
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xxx,nan,4.659094800204928e-22,1.56103666685148,3.683435267698632e-21,1.2049775763923374,1.9885421925774785e-21,6.12148293940714e-13
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xxy,nan,7.465305028291075e-23,1.0552016976438565,8.416562732727057e-22,1.050616844466158,4.648755042548016e-22,2.252851245535783e-13
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,xyy,nan,3.226004388956808e-23,1.002576104777913,2.9406270776260134e-22,0.9899026074805787,2.953034786814309e-22,1.5501679463899406e-13
quad,4.0,3.0,0.7,bernstein,separable,0.0,constant,yyy,nan,5.387013739251593e-23,nan,2.2799165633492825e-22,nan,1.2449068218923067e-22,4.506766036861082e-13
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,x,1.0022776175029453,-2.1892210266827306e-14,1.0031488627963985,-2.38073449843057e-14,1.001481968945209,-3.2786273695961654e-14,1.465450414610123e-13
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,y,1.0022281058620688,-1.1799589083594242e-14,1.0033195501906016,-3.3355262996082047e-14,1.0028782943911945,-3.209932319947484e-14,8.812635330392255e-14
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xx,1.0070370589812598,-3.125111280866122e-12,1.0127576770987894,-5.364264588081369e-12,0.9964416529251454,-8.26649859675399e-12,3.575380566536139e-12
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xy,1.0087690933123425,1.454392162258955e-14,1.0124448632244623,4.3931525084417444e-13,0.9845497257349275,-1.4918066781888228e-12,1.810978671972598e-12
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,yy,1.006017502271236,1.0047518372857667e-12,1.011281901077655,1.0347278589506459e-12,0.9899138237945043,1.4375167722846527e-12,1.349804494577392e-12
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xxx,1.0522811817949347,7.94484478205959e-11,1.096479651896178,1.0704148678541969e-10,1.0521241734372255,1.4622436594891042e-10,1.977700757619212e-11
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xxy,1.0175968760156076,-7.854783490301998e-11,1.0285199745036269,-1.0898126845404477e-10,1.0328917125012833,-1.5335999137278122e-10,2.097410990850247e-11
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,xyy,1.0196221656580522,-3.959499395023158e-12,1.0294360676227192,6.998845947236987e-13,1.0569179278538003,-5.0391690820106305e-11,1.7211835471317003e-11
tri,4.0,3.0,1.2,gl,coupled,0.0,sine,yyy,1.0286851406699817,1.0374812120517163e-10,1.0532154153296767,1.234390367699234e-10,1.044822054945249,1.9686119401285396e-10,1.384963575817589e-11
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,x,1.0019158117538667,-2.375877272697835e-14,1.0028751860751535,-2.9531932455029164e-14,1.0021825837872052,-6.128431095930864e-14,9.914600819125978e-14
tri,4.0,3.0,1.2,gl,coupled,0.0,shortwave,y,1.0021922721038534,2.353672812205332e-14,1.0026650296243313,3.774758283725532e-14,1.0000881087026536,4.1744385725905886e-14,1.1908672394485212e-13
