dimension,n,curved,capacity,point,xi,eta,zeta,x,y,z,field,dx,dy,dz,order,method,value,input_error,geometry_residual,inverse_residual,initialization_seconds,evaluation_seconds,reference,absolute_error,scaled_error,relative_error
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,1.0,2.0,5.0,direct,3.040405500586771,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,3.04040550063432,4.7549075787856054e-11,1.563905728296304e-11,1.563905728296304e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,1.0,2.0,5.0,fe_geometry,3.040405500586477,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,3.04040550063432,4.7843062844776796e-11,1.573575065391616e-11,1.573575065391616e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,0.0,3.0,5.0,recursive,-0.23255724691380358,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.2325572475461752,6.323716272849111e-10,6.323716272849111e-10,2.7192084269889335e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,0.0,3.0,5.0,direct,-0.23255725025448157,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.2325572475461752,2.708306356957735e-09,2.708306356957735e-09,1.1645762002837556e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,0.0,3.0,5.0,fe_geometry,-0.23255725025455268,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.2325572475461752,2.708377466742462e-09,2.708377466742462e-09,1.1646067776084692e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,4.0,0.0,5.0,recursive,16.97323084997749,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,16.97323084992,5.7490012750349706e-11,3.387098971238035e-12,3.387098971238035e-12
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,4.0,0.0,5.0,direct,16.97323085157918,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,16.97323084992,1.6591812368460523e-09,9.775282334381687e-11,9.775282334381687e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,4.0,0.0,5.0,fe_geometry,16.973230851578876,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,16.97323084992,1.6588757034696755e-09,9.773482244704722e-11,9.773482244704722e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,3.0,1.0,5.0,recursive,-0.4328173860091361,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.4328173866729601,6.638239957723613e-10,6.638239957723613e-10,1.5337276556173826e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,3.0,1.0,5.0,direct,-0.4328173863385725,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.4328173866729601,3.3438762869764105e-10,3.3438762869764105e-10,7.725836322520628e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,3.0,1.0,5.0,fe_geometry,-0.4328173863386833,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.4328173866729601,3.3427682843978346e-10,3.3427682843978346e-10,7.723276345466348e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,2.0,2.0,5.0,recursive,0.9090062896223713,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.9090062892801603,3.4221103728526714e-10,3.4221103728526714e-10,3.764671832537739e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,2.0,2.0,5.0,direct,0.9090062893151798,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.9090062892801603,3.501954282114639e-11,3.501954282114639e-11,3.8525083087024926e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,2.0,2.0,5.0,fe_geometry,0.9090062893151171,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.9090062892801603,3.4956815220255066e-11,3.4956815220255066e-11,3.8456076302769345e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,1.0,3.0,5.0,recursive,-0.06897610141104382,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.06897610211856409,7.075202645978607e-10,7.075202645978607e-10,1.0257469512871185e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,1.0,3.0,5.0,direct,-0.06897610248840763,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.06897610211856409,3.6984354467861635e-10,3.6984354467861635e-10,5.3619084482751225e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,1.0,3.0,5.0,fe_geometry,-0.06897610248840347,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.06897610211856409,3.69839381342274e-10,3.69839381342274e-10,5.361848089162119e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,0.0,4.0,5.0,recursive,0.9059046299585566,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.9059046298806518,7.790479372715708e-11,7.790479372715708e-11,8.599668348910044e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,0.0,4.0,5.0,direct,0.9059046299546638,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.9059046298806518,7.40120187359139e-11,7.40120187359139e-11,8.169957001507388e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,1.0,0.0,4.0,5.0,fe_geometry,0.9059046299546801,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.9059046298806518,7.402833901437589e-11,7.402833901437589e-11,8.171758546385698e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,5.0,0.0,5.0,recursive,126.3227956101435,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,126.32279561013888,4.618527782440651e-12,3.6561317061842795e-14,3.6561317061842795e-14
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,5.0,0.0,5.0,direct,126.32279561355324,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,126.32279561013888,3.4143567972932942e-09,2.7028825484758764e-11,2.7028825484758764e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,5.0,0.0,5.0,fe_geometry,126.32279561355297,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,126.32279561013888,3.4140867910537054e-09,2.7026688053915148e-11,2.7026688053915148e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,4.0,1.0,5.0,recursive,-3.221231289850374,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-3.2212312880585423,1.7918315720066857e-09,5.562567266278587e-10,5.562567266278587e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,4.0,1.0,5.0,direct,-3.221231285907194,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-3.2212312880585423,2.1513484327329024e-09,6.678652478970346e-10,6.678652478970346e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,4.0,1.0,5.0,fe_geometry,-3.2212312859071988,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-3.2212312880585423,2.151343547751594e-09,6.67863731401983e-10,6.67863731401983e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,3.0,2.0,5.0,recursive,21.29659620382658,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,21.29659620392837,1.0178879961131315e-10,4.779580672733852e-12,4.779580672733852e-12
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,3.0,2.0,5.0,direct,21.296596203340112,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,21.29659620392837,5.882583309357869e-10,2.7622176112221952e-11,2.7622176112221952e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,3.0,2.0,5.0,fe_geometry,21.296596203340766,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,21.29659620392837,5.876046316188877e-10,2.759148109830331e-11,2.759148109830331e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,2.0,3.0,5.0,recursive,-0.5450003998496554,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.5450003983104007,1.539254723681438e-09,1.539254723681438e-09,2.8243185297724636e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,2.0,3.0,5.0,direct,-0.5450003970766564,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.5450003983104007,1.2337443289212047e-09,1.2337443289212047e-09,2.263749407791323e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,2.0,3.0,5.0,fe_geometry,-0.5450003970766795,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.5450003983104007,1.2337212362822925e-09,1.2337212362822925e-09,2.2637070360077723e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,1.0,4.0,5.0,recursive,5.131651537299099,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,5.131651537385201,8.610179236256954e-11,1.6778573473919496e-11,1.6778573473919496e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,1.0,4.0,5.0,direct,5.131651536296176,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,5.131651537385201,1.0890248702821737e-09,2.122172291607078e-10,2.122172291607078e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,1.0,4.0,5.0,fe_geometry,5.131651536296419,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,5.131651537385201,1.0887823975735955e-09,2.1216997873717228e-10,2.1216997873717228e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,0.0,5.0,5.0,recursive,119.67243247358385,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,119.67243247366387,8.002132290130248e-11,6.686696446895792e-13,6.686696446895792e-13
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,0.0,5.0,5.0,direct,119.67243247622072,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,119.67243247366387,2.556845402068575e-09,2.1365366686527875e-11,2.1365366686527875e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,0.0,0.0,5.0,5.0,fe_geometry,119.67243247622073,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,119.67243247366387,2.55685961292329e-09,2.1365485434466908e-11,2.1365485434466908e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,6.0,0.0,0.0,6.0,recursive,7.763235266370702e-08,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,7.763235266370702e-08,7.763235266370702e-08,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,6.0,0.0,0.0,6.0,direct,0.0,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,0.0,0.0,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,6.0,0.0,0.0,6.0,fe_geometry,3.078800878186959e-12,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,3.078800878186959e-12,3.078800878186959e-12,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,5.0,1.0,0.0,6.0,recursive,3.090725184681043e-08,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,3.090725184681043e-08,3.090725184681043e-08,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,5.0,1.0,0.0,6.0,direct,-1.781879091077231e-08,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,1.781879091077231e-08,1.781879091077231e-08,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,5.0,1.0,0.0,6.0,fe_geometry,-1.781811686991278e-08,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,1.781811686991278e-08,1.781811686991278e-08,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,5.0,0.0,1.0,6.0,recursive,2.5817608961539878e-08,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,2.5817608961539878e-08,2.5817608961539878e-08,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,5.0,0.0,1.0,6.0,direct,-8.518326894207009e-08,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,8.518326894207009e-08,8.518326894207009e-08,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,5.0,0.0,1.0,6.0,fe_geometry,-8.518606415585286e-08,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.0,8.518606415585286e-08,8.518606415585286e-08,nan
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,2.0,0.0,6.0,recursive,48.0000000220635,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,48.0,2.2063503024583042e-08,4.596563130121467e-10,4.596563130121467e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,2.0,0.0,6.0,direct,47.99999998900205,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,48.0,1.0997950994351413e-08,2.2912397904898776e-10,2.2912397904898776e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,2.0,0.0,6.0,fe_geometry,47.999999988995796,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,48.0,1.1004203770426102e-08,2.2925424521721047e-10,2.2925424521721047e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,1.0,1.0,6.0,recursive,-1.2239999959926557,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-1.2240000000000002,4.007344456269379e-09,3.2739742289782504e-09,3.2739742289782504e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,1.0,1.0,6.0,direct,-1.2240000131268054,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-1.2240000000000002,1.3126805198382385e-08,1.0724514050966e-08,1.0724514050966e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,1.0,1.0,6.0,fe_geometry,-1.2240000131267803,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-1.2240000000000002,1.3126780107342029e-08,1.0724493551750021e-08,1.0724493551750021e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,0.0,2.0,6.0,recursive,0.5352120125530268,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.5352119999999995,1.255302728431218e-08,1.255302728431218e-08,2.3454308356898184e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,0.0,2.0,6.0,direct,0.5352120514072582,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.5352119999999995,5.140725878316488e-08,5.140725878316488e-08,9.605027313132914e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,4.0,0.0,2.0,6.0,fe_geometry,0.5352120514022549,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.5352119999999995,5.14022554520821e-08,5.14022554520821e-08,9.604092481499322e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,3.0,0.0,6.0,recursive,2.0160000344136044,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,2.015999999999998,3.44136066310341e-08,1.7070241384441538e-08,1.7070241384441538e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,3.0,0.0,6.0,direct,2.0159999991461106,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,2.015999999999998,8.538871831831329e-10,4.2355515038845925e-10,4.2355515038845925e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,3.0,0.0,6.0,fe_geometry,2.0159999991449062,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,2.015999999999998,8.550915531202463e-10,4.2415255611123375e-10,4.2415255611123375e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,2.0,1.0,6.0,recursive,-0.05140799606700809,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.051407999999999954,3.932991862742874e-09,3.932991862742874e-09,7.65054439531372e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,2.0,1.0,6.0,direct,-0.05140799699017651,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.051407999999999954,3.009823446031845e-09,3.009823446031845e-09,5.8547763889508403e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,2.0,1.0,6.0,fe_geometry,-0.05140799698984897,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.051407999999999954,3.0101509826407913e-09,3.0101509826407913e-09,5.855413520543094e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,1.0,2.0,6.0,recursive,7.280366915031403,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,7.280366904,1.1031403346350999e-08,1.5152262917257773e-09,1.5152262917257773e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,1.0,2.0,6.0,direct,7.280366907479484,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,7.280366904,3.4794842562746453e-09,4.779270471056805e-10,4.779270471056805e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,1.0,2.0,6.0,fe_geometry,7.280366907477957,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,7.280366904,3.477956589392761e-09,4.77717213329165e-10,4.77717213329165e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,0.0,3.0,6.0,recursive,-0.5568812015499864,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.5568812120520001,1.0502013703117541e-08,1.0502013703117541e-08,1.885862456091783e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,0.0,3.0,6.0,direct,-0.5568812150341231,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.5568812120520001,2.982122992989389e-09,2.982122992989389e-09,5.355043281135018e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,3.0,0.0,3.0,6.0,fe_geometry,-0.5568812150340232,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.5568812120520001,2.9820230729171726e-09,2.9820230729171726e-09,5.354863853152796e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,4.0,0.0,6.0,recursive,29.14444801112927,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,29.144448,1.1129269950060916e-08,3.8186586858879317e-10,3.8186586858879317e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,4.0,0.0,6.0,direct,29.14444799052088,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,29.144448,9.479119711386375e-09,3.252461570514691e-10,3.252461570514691e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,4.0,0.0,6.0,fe_geometry,29.144447990517612,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,29.144448,9.482388207970871e-09,3.253583052240643e-10,3.253583052240643e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,3.0,1.0,6.0,recursive,-0.743183423451703,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.7431834240000001,5.48297185432034e-10,5.48297185432034e-10,7.37768318998506e-10
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,3.0,1.0,6.0,direct,-0.7431834290230083,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.7431834240000001,5.0230081205526744e-09,5.0230081205526744e-09,6.758773081236905e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,3.0,1.0,6.0,fe_geometry,-0.7431834290249679,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.7431834240000001,5.02496777521344e-09,5.02496777521344e-09,6.761409919731255e-09
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,2.0,2.0,6.0,recursive,0.32447396705892156,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.3244739613119997,5.746921882820999e-09,5.746921882820999e-09,1.7711504059011426e-08
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,2.0,2.0,6.0,direct,0.3244739613419907,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.3244739613119997,2.9991009675711666e-11,2.9991009675711666e-11,9.242963458283066e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,2.0,2.0,6.0,fe_geometry,0.3244739613382131,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,0.3244739613119997,2.621342032327334e-11,2.621342032327334e-11,8.07874388973471e-11
3.0,2.0,1.0,10.0,1.0,0.61,0.47,0.53,0.554755,0.57141625,0.415,quintic,2.0,1.0,3.0,6.0,recursive,-0.023855741903783912,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.13303383300080895,0.015490290999878198,-0.02385574799745598,6.093672066942446e-09,6.093672066942446e-09,2.554383148074957e-07
