dimension,n,curved,field,method,order,max_absolute_error,max_scaled_error,max_element_scaled_error,discrete_relative_l2
3,8,0,quintic,recursive,4,3.794814418256465e-08,1.6110096716517208e-08,9.264683638321447e-12,4.954032106941811e-10
3,8,0,quintic,direct,4,5.135560344117799e-08,5.135560344117799e-08,1.2537989121381346e-11,7.360651283287026e-10
3,8,0,quintic,fe_geometry,4,5.135561619861747e-08,5.135561619861747e-08,1.2537992235990593e-11,7.360583717105992e-10
3,8,0,quintic,reused,4,4.499105352584719e-10,4.499105352584719e-10,1.0984143927208787e-13,7.538462202970307e-12
3,8,0,quintic,reused_centered,4,4.989558557035154e-10,4.989558557035154e-10,1.2181539445886606e-13,7.281986836252558e-12
3,8,0,quintic,recursive,5,1.5423500518604665e-06,1.5423500518604665e-06,4.706878820374959e-11,8.183592142598271e-09
3,8,0,quintic,direct,5,3.547239420812934e-06,3.547239420812934e-06,1.0825315615273846e-10,1.2302800330543438e-08
3,8,0,quintic,fe_geometry,5,3.5472394292712287e-06,3.5472394292712287e-06,1.0825315641086513e-10,1.2302774287366257e-08
3,8,0,quintic,reused,5,3.430256093024514e-08,3.430256093024514e-08,1.0468310830763287e-12,1.6884623728372146e-10
3,8,0,quintic,reused_centered,5,3.478746522577948e-08,3.478746522577948e-08,1.0616291877984461e-12,1.619022603518237e-10
3,8,0,quintic,recursive,6,9.758540743717723e-05,9.758540743717723e-05,3.722587869155015e-10,nan
3,8,0,quintic,direct,6,0.0001398130879952348,0.0001398130879952348,5.333446044740097e-10,nan
3,8,0,quintic,fe_geometry,6,0.00013981308528448558,0.00013981308528448558,5.333445941333221e-10,nan
3,8,0,quintic,reused,6,2.3072635783515586e-06,2.3072635783515586e-06,8.801512063413844e-12,nan
3,8,0,quintic,reused_centered,6,2.2870596812378535e-06,2.2870596812378535e-06,8.724440312339224e-12,nan
3,8,0,quintic,recursive,7,0.008985077600321073,0.008985077600321073,4.2844188691716544e-09,nan
3,8,0,quintic,direct,7,0.008204428092228063,0.008204428092228063,3.912176176179916e-09,nan
3,8,0,quintic,fe_geometry,7,0.008204428092228044,0.008204428092228044,3.912176176179907e-09,nan
3,8,0,quintic,reused,7,0.000178450983009758,0.000178450983009758,8.509205961692715e-11,nan
3,8,0,quintic,reused_centered,7,0.00016449714264479685,0.00016449714264479685,7.843835003127901e-11,nan
3,8,0,quintic,recursive,8,0.5210037411785071,0.5210037411785071,3.1054242919594474e-08,nan
3,8,0,quintic,direct,8,0.3329609951590229,0.3329609951590229,1.9846021840514117e-08,nan
3,8,0,quintic,fe_geometry,8,0.3329609951590205,0.3329609951590205,1.9846021840513974e-08,nan
3,8,0,quintic,reused,8,0.009054408747645412,0.009054408747645412,5.396848170545943e-10,nan
3,8,0,quintic,reused_centered,8,0.008131393268291808,0.008131393268291808,4.846688072855358e-10,nan
3,8,0,quintic,recursive,9,29.71804742338693,29.71804742338693,2.2141670751114883e-07,nan
3,8,0,quintic,direct,9,12.041993986709123,12.041993986709123,8.97198467456484e-08,nan
3,8,0,quintic,fe_geometry,9,12.041993986709015,12.041993986709015,8.97198467456476e-08,nan
3,8,0,quintic,reused,9,0.6813486821911754,0.6813486821911754,5.076443271273191e-09,nan
3,8,0,quintic,reused_centered,9,0.5895969205270035,0.5895969205270035,4.392839376084533e-09,nan
3,8,0,quintic,recursive,10,1842.470313759088,1842.470313759088,1.7159341962627023e-06,nan
3,8,0,quintic,direct,10,459.60506241531374,459.60506241531374,4.280405700349377e-07,nan
3,8,0,quintic,fe_geometry,10,459.6050624153175,459.6050624153175,4.280405700349412e-07,nan
3,8,0,quintic,reused,10,43.67045663378088,43.67045663378088,4.067128210680641e-08,nan
3,8,0,quintic,reused_centered,10,36.11004945615263,36.11004945615263,3.363010422899633e-08,nan
3,32,0,constant,recursive,1,2.8823945743174443e-12,2.8823945743174443e-12,9.007483044742014e-14,nan
3,32,0,constant,direct,1,6.337152085283147e-11,6.337152085283147e-11,1.9803600266509833e-12,nan
3,32,0,constant,fe_geometry,1,6.337152085283147e-11,6.337152085283147e-11,1.9803600266509833e-12,nan
3,32,0,constant,reused,1,3.376399404211281e-14,3.376399404211281e-14,1.0551248138160253e-15,nan
3,32,0,constant,reused_centered,1,1.479133038770571e-13,1.479133038770571e-13,4.622290746158035e-15,nan
3,32,0,constant,recursive,2,2.5554025605600624e-09,2.5554025605600624e-09,2.495510313046936e-12,nan
3,32,0,constant,direct,2,8.389237462787428e-09,8.389237462787428e-09,8.192614709753348e-12,nan
3,32,0,constant,fe_geometry,2,8.389237462787427e-09,8.389237462787427e-09,8.192614709753346e-12,nan
3,32,0,constant,reused,2,3.0752704072208034e-11,3.0752704072208034e-11,3.003193757051566e-14,nan
3,32,0,constant,reused_centered,2,6.141225619722524e-11,6.141225619722524e-11,5.997290644260277e-14,nan
3,32,0,constant,recursive,3,1.0654198144265506e-06,1.0654198144265506e-06,3.251403242268526e-11,nan
3,32,0,constant,direct,3,6.848354304413075e-07,6.848354304413075e-07,2.0899518751260606e-11,nan
3,32,0,constant,fe_geometry,3,6.848354304413078e-07,6.848354304413078e-07,2.0899518751260615e-11,nan
3,32,0,constant,reused,3,1.3865895049985551e-08,1.3865895049985551e-08,4.2315353546098484e-13,nan
3,32,0,constant,reused_centered,3,1.3427618717316965e-08,1.3427618717316965e-08,4.097784032384328e-13,nan
3,32,0,constant,recursive,4,0.00026237115343569195,0.00026237115343569195,2.5021663039750285e-10,nan
3,32,0,constant,direct,4,0.0002367476438343528,0.0002367476438343528,2.2578014739451674e-10,nan
3,32,0,constant,fe_geometry,4,0.0002367476438343528,0.0002367476438343528,2.2578014739451674e-10,nan
3,32,0,constant,reused,4,3.411854964923694e-06,3.411854964923694e-06,3.253798451350874e-12,nan
3,32,0,constant,reused_centered,4,1.6543477347002562e-06,1.6543477347002562e-06,1.5777089449884951e-12,nan
3,32,0,constant,recursive,5,0.03843618225060126,0.03843618225060126,1.1454874947846312e-09,nan
3,32,0,constant,direct,5,0.06333486509513853,0.06333486509513853,1.8875260679465093e-09,nan
3,32,0,constant,fe_geometry,5,0.06333486509513857,0.06333486509513857,1.8875260679465105e-09,nan
3,32,0,constant,reused,5,0.0004771535357955269,0.0004771535357955269,1.4220283502207008e-11,nan
3,32,0,constant,reused_centered,5,0.00034509553676493487,0.00034509553676493487,1.028464844122335e-11,nan
3,32,0,constant,recursive,6,12.77453940539963,12.77453940539963,1.1897216928563667e-08,nan
3,32,0,constant,direct,6,12.67838528320312,12.67838528320312,1.1807666423919723e-08,nan
3,32,0,constant,fe_geometry,6,12.67838528320313,12.67838528320313,1.1807666423919732e-08,nan
3,32,0,constant,reused,6,0.05318622600087872,0.05318622600087872,4.953353293321907e-11,nan
3,32,0,constant,reused_centered,6,0.11534683239708071,0.11534683239708071,1.074251089217893e-10,nan
3,32,0,constant,recursive,7,4092.7263099834627,4092.7263099834627,1.1911401263157205e-07,nan
3,32,0,constant,direct,7,3089.9352234374983,3089.9352234374983,8.992895086521452e-08,nan
3,32,0,constant,fe_geometry,7,3089.9352234375024,3089.9352234375024,8.992895086521464e-08,nan
3,32,0,constant,reused,7,17.437453308057176,17.437453308057176,5.074966846749063e-10,nan
3,32,0,constant,reused_centered,7,29.88877727260848,29.88877727260848,8.698779063010728e-10,nan
3,32,0,constant,recursive,8,911806.4726570764,911806.4726570764,8.292831559238734e-07,nan
3,32,0,constant,direct,8,520338.0104999999,520338.0104999999,4.732446636808162e-07,nan
3,32,0,constant,fe_geometry,8,520338.01050000015,520338.01050000015,4.7324466368081644e-07,nan
3,32,0,constant,reused,8,3700.0294896093237,3700.0294896093237,3.3651572172032718e-09,nan
3,32,0,constant,reused_centered,8,6535.097877767415,6535.097877767415,5.943636895396972e-09,nan
3,32,0,constant,recursive,9,216497469.29140332,216497469.29140332,6.15322816461808e-06,nan
3,32,0,constant,direct,9,80689950.71999998,80689950.71999998,2.293346333317458e-06,nan
3,32,0,constant,fe_geometry,9,80689950.72000086,80689950.72000086,2.293346333317483e-06,nan
3,32,0,constant,reused,9,670805.8498920442,670805.8498920442,1.9065448949846888e-08,nan
3,32,0,constant,reused_centered,9,1497876.6152536971,1497876.6152536971,4.257221392133764e-08,nan
3,32,0,constant,recursive,10,63105365857.82002,63105365857.82002,5.6048824122196825e-05,nan
3,32,0,constant,direct,10,17043377356.800003,17043377356.800003,1.5137559967115524e-05,nan
3,32,0,constant,fe_geometry,10,17043377356.80049,17043377356.80049,1.5137559967115956e-05,nan
3,32,0,constant,reused,10,86472726.40594174,86472726.40594174,7.680320948639062e-08,nan
3,32,0,constant,reused_centered,10,413610672.1528095,413610672.1528095,3.6736007316378894e-07,nan
3,32,0,quintic,recursive,1,5.5816462563029745e-14,5.5816462563029745e-14,1.7442644550946795e-15,2.222390756744697e-13
3,32,0,quintic,direct,1,1.2803647031489618e-12,1.2803647031489618e-12,4.0011396973405056e-14,5.5381109439119736e-12
3,32,0,quintic,fe_geometry,1,1.280350825361154e-12,1.280350825361154e-12,4.001096329253606e-14,5.538064348195276e-12
3,32,0,quintic,reused,1,2.9698465908722937e-15,2.9698465908722937e-15,9.280770596475918e-17,1.2192278442366027e-14
3,32,0,quintic,reused_centered,1,4.98212582300539e-15,4.98212582300539e-15,1.5569143196891844e-16,1.8272242340806472e-14
3,32,0,quintic,recursive,2,5.011790982223374e-11,5.011790982223374e-11,4.894327131077514e-14,3.080346377768251e-11
3,32,0,quintic,direct,2,1.9353324498538882e-10,1.9353324498538882e-10,1.8899730955604377e-13,1.425814709597218e-10
3,32,0,quintic,fe_geometry,2,1.9353235680696912e-10,1.9353235680696912e-10,1.8899644219430578e-13,1.425823844242935e-10
3,32,0,quintic,reused,2,1.8988699501676365e-12,1.8988699501676365e-12,1.8543651857105825e-15,1.2083015419431034e-12
3,32,0,quintic,reused_centered,2,2.2773449792623524e-12,2.2773449792623524e-12,2.223969706310891e-15,1.4009462976687375e-12
3,32,0,quintic,recursive,3,2.0819352464229723e-08,8.674730193429053e-09,6.353562153390419e-13,1.906735943789038e-09
3,32,0,quintic,direct,3,1.7114548001018193e-08,1.4402417948463293e-08,5.222945556951353e-13,2.8753835651888723e-09
3,32,0,quintic,fe_geometry,3,1.711455954733765e-08,1.4402630328859355e-08,5.222949080608413e-13,2.8754589728171957e-09
3,32,0,quintic,reused,3,6.454428103097598e-10,2.689345042957333e-10,1.969735138884765e-14,6.201961014331327e-11
3,32,0,quintic,reused_centered,3,5.440226047426222e-10,2.519076194149632e-10,1.660225234199897e-14,5.551285098739707e-11
3,32,0,quintic,recursive,4,5.085699388729381e-06,2.7379381576153825e-06,4.850100887994176e-12,7.813697562345157e-08
3,32,0,quintic,direct,4,5.365605779723322e-06,5.365605779723322e-06,5.117040424083063e-12,8.517735894711407e-08
3,32,0,quintic,fe_geometry,4,5.365617903416626e-06,5.365617903416626e-06,5.117051986137987e-12,8.517661936011009e-08
3,32,0,quintic,reused,4,1.2699743834332367e-07,6.96404815486793e-08,1.2111419519741408e-13,2.1462759297691955e-09
3,32,0,quintic,reused_centered,4,8.884635072092806e-08,6.246761700000173e-08,8.4730482788971e-14,1.7818553073320494e-09
3,32,0,quintic,recursive,5,0.0007933008329649563,0.0007933008329649563,2.3642207174448856e-11,4.689728375311082e-06
3,32,0,quintic,direct,5,0.0014549195177585052,0.0014549195177585052,4.3359980516389166e-11,5.4108258953500545e-06
3,32,0,quintic,fe_geometry,5,0.0014549193302221522,0.0014549193302221522,4.3359974927370315e-11,5.4108001745817515e-06
3,32,0,quintic,reused,5,1.875094516802971e-05,1.875094516802971e-05,5.588217129716191e-13,1.1569027044360373e-07
3,32,0,quintic,reused_centered,5,2.085224950970373e-05,2.085224950970373e-05,6.214454623968521e-13,1.1183609929519475e-07
3,32,0,quintic,recursive,6,0.2528721847228388,0.2528721847228388,2.355055741247151e-10,nan
3,32,0,quintic,direct,6,0.261388645937134,0.261388645937134,2.434371467094254e-10,nan
3,32,0,quintic,fe_geometry,6,0.2613886450819617,0.2613886450819617,2.434371459129841e-10,nan
3,32,0,quintic,reused,6,0.00636622704915443,0.00636622704915443,5.929010966005204e-12,nan
3,32,0,quintic,reused_centered,6,0.005860874910448762,0.005860874910448762,5.458365111098403e-12,nan
3,32,0,quintic,recursive,7,83.69588126990655,83.69588126990655,2.435870738406274e-09,nan
3,32,0,quintic,direct,7,65.08198779242278,65.08198779242278,1.894135138497885e-09,nan
3,32,0,quintic,fe_geometry,7,65.08198779242286,65.08198779242286,1.8941351384978877e-09,nan
3,32,0,quintic,reused,7,1.6063437204570576,1.6063437204570576,4.6750755295421045e-11,nan
3,32,0,quintic,reused_centered,7,1.4324086249619339,1.4324086249619339,4.1688577765655177e-11,nan
3,32,0,quintic,recursive,8,18062.569222558803,18062.569222558803,1.642781100832399e-08,nan
3,32,0,quintic,direct,8,10705.967164843618,10705.967164843618,9.737020413780208e-09,nan
3,32,0,quintic,fe_geometry,8,10705.967164843623,10705.967164843623,9.737020413780213e-09,nan
3,32,0,quintic,reused,8,366.5631487007936,366.5631487007936,3.333872416085738e-10,nan
3,32,0,quintic,reused_centered,8,326.5656860512422,326.5656860512422,2.9700976124444624e-10,nan
3,32,0,quintic,recursive,9,4578152.599700477,4578152.599700477,1.3011892291673567e-07,nan
3,32,0,quintic,direct,9,1521188.5775773718,1521188.5775773718,4.323477974075365e-08,nan
3,32,0,quintic,fe_geometry,9,1521188.5775773718,1521188.5775773718,4.323477974075365e-08,nan
3,32,0,quintic,reused,9,99178.6568798426,99178.6568798426,2.8188269675366258e-09,nan
3,32,0,quintic,reused_centered,9,58573.98838733547,58573.98838733547,1.6647728781247074e-09,nan
3,32,0,quintic,recursive,10,1106705535.6704783,1106705535.6704783,9.82951973745186e-07,nan
3,32,0,quintic,direct,10,317720271.1021805,317720271.1021805,2.8219228829423e-07,nan
3,32,0,quintic,fe_geometry,10,317720271.1021906,317720271.1021906,2.82192288294239e-07,nan
3,32,0,quintic,reused,10,22649230.90420764,22649230.90420764,2.011655811192238e-08,nan
3,32,0,quintic,reused_centered,10,14082436.391148157,14082436.391148157,1.2507716099417505e-08,nan
3,2,1,constant,recursive,1,1.8893935708563302e-13,1.8893935708563302e-13,9.446967854281651e-14,nan
3,2,1,constant,direct,1,3.960720053301967e-12,3.960720053301967e-12,1.9803600266509833e-12,nan
3,2,1,constant,fe_geometry,1,3.960720053301963e-12,3.960720053301963e-12,1.9803600266509817e-12,nan
3,2,1,constant,reused,1,2.092608478865282e-15,2.092608478865282e-15,1.046304239432641e-15,nan
3,2,1,constant,reused_centered,1,9.24458149231607e-15,9.24458149231607e-15,4.622290746158035e-15,nan
3,2,1,constant,recursive,2,1.0109151619691113e-11,1.0109151619691113e-11,2.5272879049227782e-12,nan
3,2,1,constant,direct,2,3.277045883901339e-11,3.277045883901339e-11,8.192614709753348e-12,nan
3,2,1,constant,fe_geometry,2,3.277045883901337e-11,3.277045883901337e-11,8.192614709753343e-12,nan
3,2,1,constant,reused,2,1.2012775028206263e-13,1.2012775028206263e-13,3.003193757051566e-14,nan
3,2,1,constant,reused_centered,2,2.398916257704111e-13,2.398916257704111e-13,5.997290644260277e-14,nan
3,2,1,constant,recursive,3,2.707700934902213e-10,2.707700934902213e-10,3.3846261686277664e-11,nan
3,2,1,constant,direct,3,1.6822673511854802e-10,1.6822673511854802e-10,2.1028341889818502e-11,nan
3,2,1,constant,fe_geometry,3,1.6822673511854778e-10,1.6822673511854778e-10,2.1028341889818473e-11,nan
3,2,1,constant,reused,3,3.3852282836878787e-12,3.3852282836878787e-12,4.2315353546098484e-13,nan
3,2,1,constant,reused_centered,3,3.2782272259074622e-12,3.2782272259074622e-12,4.097784032384328e-13,nan
3,2,1,constant,recursive,4,4.297018103487638e-09,4.297018103487638e-09,2.6856363146797736e-10,nan
3,2,1,constant,direct,4,3.5915981107599167e-09,3.5915981107599167e-09,2.244748819224948e-10,nan
3,2,1,constant,fe_geometry,4,3.591598110759914e-09,3.591598110759914e-09,2.2447488192249461e-10,nan
3,2,1,constant,reused,4,5.2060775221613985e-11,5.2060775221613985e-11,3.253798451350874e-12,nan
3,2,1,constant,reused_centered,4,2.5394561414569994e-11,2.5394561414569994e-11,1.5871600884106246e-12,nan
3,2,1,constant,recursive,5,3.905712921352117e-08,3.905712921352117e-08,1.2205352879225366e-09,nan
3,2,1,constant,direct,5,6.014725286171883e-08,6.014725286171883e-08,1.8796016519287136e-09,nan
3,2,1,constant,fe_geometry,5,6.014725286171875e-08,6.014725286171875e-08,1.879601651928711e-09,nan
3,2,1,constant,reused,5,4.5504907207062424e-10,4.5504907207062424e-10,1.4220283502207008e-11,nan
3,2,1,constant,reused_centered,5,3.392060873670733e-10,3.392060873670733e-10,1.0600190230221041e-11,nan
3,2,1,constant,recursive,6,7.722491803542909e-07,7.722491803542909e-07,1.2066393443035795e-08,nan
3,2,1,constant,direct,6,7.529341388683818e-07,7.529341388683818e-07,1.1764595919818465e-08,nan
3,2,1,constant,fe_geometry,6,7.529341388683788e-07,7.529341388683788e-07,1.1764595919818419e-08,nan
3,2,1,constant,reused,6,3.7029539875526237e-09,3.7029539875526237e-09,5.7858656055509746e-11,nan
3,2,1,constant,reused_centered,6,7.533196026301493e-09,7.533196026301493e-09,1.1770618791096083e-10,nan
3,2,1,constant,recursive,7,1.405122211686951e-05,1.405122211686951e-05,1.0977517278804305e-07,nan
3,2,1,constant,direct,7,1.1503454563017845e-05,1.1503454563017845e-05,8.987073877357691e-08,nan
3,2,1,constant,fe_geometry,7,1.1503454563017786e-05,1.1503454563017786e-05,8.987073877357645e-08,nan
3,2,1,constant,reused,7,7.213853942337599e-08,7.213853942337599e-08,5.635823392451249e-10,nan
3,2,1,constant,reused_centered,7,1.0603591081939474e-07,1.0603591081939474e-07,8.284055532765214e-10,nan
3,2,1,constant,recursive,8,0.0002373779658152979,0.0002373779658152979,9.272576789660074e-07,nan
3,2,1,constant,direct,8,0.00011197895119616154,0.00011197895119616154,4.37417778110006e-07,nan
3,2,1,constant,fe_geometry,8,0.00011197895119616166,0.00011197895119616166,4.374177781100065e-07,nan
3,2,1,constant,reused,8,9.210794829525909e-07,9.210794829525909e-07,3.597966730283558e-09,nan
3,2,1,constant,reused_centered,8,1.4490534651006988e-06,1.4490534651006988e-06,5.6603650980496045e-09,nan
3,2,1,constant,recursive,9,0.0035038678042501963,0.0035038678042501963,6.843491805176165e-06,nan
3,2,1,constant,direct,9,0.0012499307324738852,0.0012499307324738852,2.441270961863057e-06,nan
3,2,1,constant,fe_geometry,9,0.0012499307324738836,0.0012499307324738836,2.441270961863054e-06,nan
3,2,1,constant,reused,9,9.829649924248725e-06,9.829649924248725e-06,1.9198535008298292e-08,nan
3,2,1,constant,reused_centered,9,2.2373171483576746e-05,2.2373171483576746e-05,4.369760055386083e-08,nan
3,2,1,constant,recursive,10,0.06795931925678013,0.06795931925678013,6.636652271169934e-05,nan
3,2,1,constant,direct,10,0.01663663648810339,0.01663663648810339,1.6246715320413468e-05,nan
3,2,1,constant,fe_geometry,10,0.01663663648810341,0.01663663648810341,1.6246715320413488e-05,nan
3,2,1,constant,reused,10,8.228287110359523e-05,8.228287110359523e-05,8.035436631210472e-08,nan
3,2,1,constant,reused_centered,10,0.0004392594045846993,0.0004392594045846993,4.289642622897454e-07,nan
3,2,1,quintic,recursive,1,5.140332604014475e-14,5.140332604014475e-14,2.5701663020072374e-14,3.853121283484083e-14
3,2,1,quintic,direct,1,1.1848855230311983e-12,1.1848855230311983e-12,5.924427615155992e-13,9.474734807038625e-13
3,2,1,quintic,fe_geometry,1,1.1848855230311983e-12,1.1848855230311983e-12,5.924427615155992e-13,9.474258196538329e-13
3,2,1,quintic,reused,1,1.2212453270876722e-15,1.2212453270876722e-15,6.106226635438361e-16,1.1121254454133109e-15
3,2,1,quintic,reused_centered,1,1.7208456881689926e-15,1.7208456881689926e-15,8.604228440844963e-16,1.5272635855811957e-15
3,2,1,quintic,recursive,2,2.889133376982045e-12,2.889133376982045e-12,7.222833442455112e-13,4.0195536758938153e-13
3,2,1,quintic,direct,2,1.6977974581777744e-11,1.6977974581777744e-11,4.244493645444436e-12,2.5129698819557447e-12
3,2,1,quintic,fe_geometry,2,1.697819662638267e-11,1.697819662638267e-11,4.244549156595667e-12,2.5130513298140062e-12
3,2,1,quintic,reused,2,2.2093438190040615e-14,2.2093438190040615e-14,5.523359547510154e-15,3.745781227913409e-15
3,2,1,quintic,reused_centered,2,3.319566843629218e-14,3.319566843629218e-14,8.298917109073045e-15,6.779974586112458e-15
3,2,1,quintic,recursive,3,7.683631508825783e-11,3.2015131286774106e-11,9.60453938603223e-12,2.161702909313176e-12
3,2,1,quintic,direct,3,1.8248691446842713e-10,7.603621436184465e-11,2.281086430855339e-11,6.023775007426206e-12
3,2,1,quintic,fe_geometry,3,1.8248647037921728e-10,7.603602932467389e-11,2.281080879740216e-11,6.023859058537246e-12
3,2,1,quintic,reused,3,6.936673457857978e-13,2.890280607440825e-13,8.670841822322473e-14,2.1869545851247382e-14
3,2,1,quintic,reused_centered,3,8.379963389870682e-13,4.653565650271045e-13,1.0474954237338352e-13,3.230666224930869e-14
3,2,1,quintic,recursive,4,1.1767369301196595e-09,6.212480648310196e-10,7.354605813247872e-11,9.87288564436245e-12
3,2,1,quintic,direct,4,1.934553184312904e-09,1.934553184312904e-09,1.209095740195565e-10,1.908818070267637e-11
3,2,1,quintic,fe_geometry,4,1.9345576252050023e-09,1.9345576252050023e-09,1.2090985157531264e-10,1.9087768755133824e-11
3,2,1,quintic,reused,4,1.1731060567399254e-11,7.875166289710409e-12,7.331912854624534e-13,1.0944224268663713e-13
3,2,1,quintic,reused_centered,4,1.6521870564305647e-11,1.6521870564305647e-11,1.032616910269103e-12,1.6111262454067003e-13
3,2,1,quintic,recursive,5,1.4605979792310895e-08,1.4605979792310895e-08,4.5643686850971547e-10,6.985186694461879e-11
3,2,1,quintic,direct,5,3.430679182502859e-08,3.430679182502859e-08,1.0720872445321435e-09,1.1877762794856638e-10
3,2,1,quintic,fe_geometry,5,3.430675577251129e-08,3.430675577251129e-08,1.0720861178909778e-09,1.1877725295734955e-10
3,2,1,quintic,reused,5,1.474561074622774e-10,1.474561074622774e-10,4.6080033581961684e-12,8.098089354878583e-13
3,2,1,quintic,reused_centered,5,1.8558936062144308e-10,1.8558936062144308e-10,5.799667519420096e-12,1.302563246487983e-12
3,2,1,quintic,recursive,6,2.194230649624542e-07,2.194230649624542e-07,3.428485390038347e-09,3.8510705360386225e-09
3,2,1,quintic,direct,6,3.4092381041083397e-07,3.4092381041083397e-07,5.326934537669281e-09,4.106299173474022e-09
3,2,1,quintic,fe_geometry,6,3.409230710928476e-07,3.409230710928476e-07,5.326922985825744e-09,4.1063003033605894e-09
3,2,1,quintic,reused,6,2.366589146873821e-09,1.9892712759771043e-09,3.697795541990345e-11,4.1525801754604584e-11
3,2,1,quintic,reused_centered,6,3.1248275078610277e-09,3.0097446279819284e-09,4.882542981032856e-11,6.230003948210801e-11
3,2,1,quintic,recursive,7,5.28880999439707e-06,3.0963027486384436e-06,4.131882808122711e-08,6.644447763799692e-08
3,2,1,quintic,direct,7,4.5789743401414285e-06,2.5894745743836494e-06,3.577323703235491e-08,4.942311075192602e-08
3,2,1,quintic,fe_geometry,7,4.578974990288032e-06,2.5894757065977513e-06,3.577324211162525e-08,4.942312016789572e-08
3,2,1,quintic,reused,7,5.9024903626123386e-08,5.9024903626123386e-08,4.6113205957908895e-10,7.680840587885557e-10
3,2,1,quintic,reused_centered,7,5.551331257141985e-08,5.551331257141985e-08,4.336977544642176e-10,9.983375464115051e-10
3,2,1,quintic,recursive,8,0.00010551212475462535,5.9143533336353596e-05,4.1215673732275526e-07,6.623546917490203e-07
3,2,1,quintic,direct,8,4.440590522136745e-05,4.029533094381032e-05,1.734605672709666e-07,2.904112438268319e-07
3,2,1,quintic,fe_geometry,8,4.4405898956156875e-05,4.029533694753685e-05,1.734605427974878e-07,2.9041108660208207e-07
3,2,1,quintic,reused,8,1.3901658216184194e-06,1.3901658216184194e-06,5.430335240696951e-09,7.4224598165964405e-09
3,2,1,quintic,reused_centered,8,1.0976507468878016e-06,1.0976507468878016e-06,4.287698230030475e-09,8.483504626535356e-09
3,2,1,quintic,recursive,9,0.002526255325399518,0.0019149512131930863,4.9340924324209334e-06,7.367617308837828e-06
3,2,1,quintic,direct,9,0.00037334902521453525,0.00037334902521453525,7.291973148721392e-07,1.6765629579692523e-06
3,2,1,quintic,fe_geometry,9,0.0003733490279150152,0.0003733490279150152,7.291973201465141e-07,1.6765622546831662e-06
3,2,1,quintic,reused,9,1.7280203990043574e-05,1.7280203990043574e-05,3.3750398418053855e-08,6.582643936533991e-08
3,2,1,quintic,reused_centered,9,2.3486557364238444e-05,2.3486557364238444e-05,4.587218235202821e-08,7.979635086453447e-08
3,2,1,quintic,recursive,10,0.06230044093035758,0.02855360169354974,6.0840274346052325e-05,4.361138304489164e-05
3,2,1,quintic,direct,10,0.004414154093176137,0.0042612848088591955,4.310697356617321e-06,5.6834548131430395e-06
3,2,1,quintic,fe_geometry,10,0.004414154945848736,0.00426128502933713,4.310698189305406e-06,5.683454228130844e-06
3,2,1,quintic,reused,10,0.0003558840651729274,0.0003558840651729274,3.475430323954369e-07,3.0691884648288834e-07
3,2,1,quintic,reused_centered,10,0.000413900776634124,0.000413900776634124,4.0419997718176173e-07,3.9964378167274724e-07
3,8,1,constant,recursive,1,6.616323102938978e-13,6.616323102938978e-13,8.270403878673722e-14,nan
3,8,1,constant,direct,1,1.5842880213207866e-11,1.5842880213207866e-11,1.9803600266509833e-12,nan
3,8,1,constant,fe_geometry,1,1.584288021320786e-11,1.584288021320786e-11,1.9803600266509825e-12,nan
3,8,1,constant,reused,1,8.370433915461129e-15,8.370433915461129e-15,1.046304239432641e-15,nan
3,8,1,constant,reused_centered,1,3.69783259692643e-14,3.69783259692643e-14,4.622290746158038e-15,nan
3,8,1,constant,recursive,2,1.4889521179326324e-10,1.4889521179326324e-10,2.326487684269738e-12,nan
3,8,1,constant,direct,2,5.243273414242143e-10,5.243273414242143e-10,8.192614709753348e-12,nan
3,8,1,constant,fe_geometry,2,5.243273414242138e-10,5.243273414242138e-10,8.19261470975334e-12,nan
3,8,1,constant,reused,2,1.922044004513002e-12,1.922044004513002e-12,3.003193757051566e-14,nan
3,8,1,constant,reused_centered,2,3.838266012326582e-12,3.838266012326582e-12,5.997290644260285e-14,nan
3,8,1,constant,recursive,3,1.6302689295361362e-08,1.6302689295361362e-08,3.184119003000266e-11,nan
3,8,1,constant,direct,3,1.0721237928008167e-08,1.0721237928008167e-08,2.093991782814095e-11,nan
3,8,1,constant,fe_geometry,3,1.0721237928008174e-08,1.0721237928008174e-08,2.0939917828140964e-11,nan
3,8,1,constant,reused,3,2.1665461015602419e-10,2.1665461015602419e-10,4.2315353546098474e-13,nan
3,8,1,constant,reused_centered,3,2.0980654245807805e-10,2.0980654245807805e-10,4.097784032384337e-13,nan
3,8,1,constant,recursive,4,1.0478002867893281e-06,1.0478002867893281e-06,2.558106168919258e-10,nan
3,8,1,constant,direct,4,9.575421458304445e-07,9.575421458304445e-07,2.3377493794688586e-10,nan
3,8,1,constant,fe_geometry,4,9.575421458304436e-07,9.575421458304436e-07,2.3377493794688565e-10,nan
3,8,1,constant,reused,4,1.332755845673317e-08,1.332755845673317e-08,3.2537984513508716e-12,nan
3,8,1,constant,reused_centered,4,6.462295838672901e-09,6.462295838672901e-09,1.5777089449885012e-12,nan
3,8,1,constant,recursive,5,3.8404489214569076e-05,3.8404489214569076e-05,1.1720119999563317e-09,nan
3,8,1,constant,direct,5,6.408061432515078e-05,6.408061432515078e-05,1.955585153965783e-09,nan
