family,n,p,amplitude,basis,map,extra,field,derivative,error_l2_ratio,face_rms_ratio,jump_rms_ratio
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1.0001879513130956,1.000035941416231,1.0011810530092895
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1.000415289785103,0.9997106484081233,0.998723256618177
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,1.000209704338172,0.9999648835730179,0.9841256447282216
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,1.0027070522818087,1.005649391296323,1.0108150067453197
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,1.0000608884597364,0.9991530450436744,0.9642654188475573
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,1.0003394693389134,1.0001631144585976,1.0045382278512411
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,1.0008460713986043,1.0024314213243475,1.0029517022693535
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,1.0288550280435373,1.0343649274243905,0.9395736550157779
quad,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,0.9996615842285371,0.9986715034153556,1.0032460929034632
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,x,1.0002544172278571,1.0003414920052234,1.0014880775204615
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,y,1.0024642503030585,1.004065709470856,0.9994905262960672
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xx,1.0002687064881328,1.000553254896002,0.8538823776094192
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xy,1.0363533084474537,1.0467164913503064,1.0899604525087114
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,yy,1.0029863811720772,1.0066080558760793,0.7917332706356588
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,1.0010221793122351,1.0018622170076885,1.0093631520232214
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,1.00091758961171,1.003498747610519,1.0254153676000723
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,1.3731090592006339,1.3746125316893152,1.1225900226030674
quad,8.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,1.0104203067252446,1.0201026761173222,1.0021040833746802
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,xxx,nan,nan,nan
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,xxy,nan,nan,0.9181320812897799
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,xyy,nan,nan,1.011773808986636
quad,8.0,3.0,1.2,gll,coupled,0.0,constant,yyy,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,x,1.0035940338740823,1.0018108968063772,0.997712279032048
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,y,1.0001819630961553,1.0001588133960566,0.9861442455590662
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,xx,1.0012536213477212,1.0025510534564652,1.0085417244583545
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,xy,1.1664546345005948,1.2250824234739108,0.6734842293047368
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,yy,1.0002136112386144,1.000179789671078,1.0065577579794005
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,xxx,1.0050712316460453,1.0109354977931957,0.9324763105535923
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,xxy,1.041882044626321,1.050247449237296,1.0472906309432435
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,xyy,1.4555939797797808,1.5723250211196098,2.035283981105812
quad,4.0,4.0,1.2,gll,coupled,0.0,sine,yyy,1.000468518740595,1.000716131252425,0.9399628189921179
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,x,1.0006863613650911,1.0005294100824078,0.9961301951235728
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,y,1.001575891444013,0.9993320377908431,0.9915011856831067
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xx,1.0009262948620383,1.000565479935429,1.0086716355986398
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xy,1.0029821316115173,1.0046109679872908,0.9915556616990431
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,yy,1.000611646807367,0.9986820023740172,0.9987964134222596
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xxx,1.001140747645463,1.000957004584078,0.9808476534971983
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xxy,1.0000010826506638,1.0006226760434678,1.0040247537961806
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xyy,1.0376406018606692,1.036730570076837,1.0578712311334437
quad,4.0,4.0,1.2,gll,coupled,0.0,shortwave,yyy,0.9983919360232759,0.9955197646929903,0.9490937068339311
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,x,1.0017308430690848,1.0067358021739043,0.8896549088241655
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,y,1.0023132307401095,1.003051935516992,1.0942716412527023
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,xx,1.0132030843204638,1.0275515236732258,0.9922208043068225
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,xy,1.0570855340712653,1.0494448966978578,0.9425603581580196
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,yy,1.0024442274425882,1.0050094212218137,1.0101452943319913
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,xxx,1.043466582358242,1.0765865252531759,0.5682227882259675
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,xxy,0.9871086780526473,0.9957757365632285,0.9667764369766888
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,xyy,1.4323418609443728,1.3792929698273555,1.7396105771803805
quad,4.0,4.0,1.2,gll,coupled,0.0,exponential,yyy,1.005142503980925,1.0097090049988844,1.0109753602725078
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,xxx,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,xxy,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,xyy,nan,nan,nan
quad,4.0,4.0,1.2,gll,coupled,0.0,constant,yyy,nan,nan,nan
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,x,1.0008349298478771,1.0004517722183408,1.002210636519183
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,y,1.000054257109166,1.0000553941366472,0.9860694031179136
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,xx,1.0003188223146353,1.0006785549739852,1.0022494572199654
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,xy,1.0476181252744883,1.0695071534400804,0.9184645299320051
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,yy,1.0000696271782705,1.0000693913937868,1.00189862507048
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,xxx,1.0012279106452135,1.0026190305539902,0.9386292363161184
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,xxy,1.0196821468022503,1.0246453459087608,1.0602190711048467
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,xyy,1.1583343588365502,1.2255386237566723,1.9962606994730934
quad,8.0,4.0,1.2,gll,coupled,0.0,sine,yyy,1.0001335022352367,1.0001878409979221,0.9400435639898143
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,x,1.0001695177624732,1.0001458835872163,0.9947626861834687
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,y,1.0003830775991296,1.00000925639503,0.9946638558053666
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xx,1.000198904795301,1.000102841390769,1.0027517305126186
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xy,1.0017549453337917,1.003877911584674,0.9958655106036566
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,yy,1.0002145441098098,0.9999581744712019,1.001913817457871
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xxx,1.000155049371753,1.0000154985698226,0.9755523260024479
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xxy,1.0002556683066575,1.000635995508707,0.9995313760552001
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,xyy,1.024134158703129,1.0277620877090576,1.0648669778756081
quad,8.0,4.0,1.2,gll,coupled,0.0,shortwave,yyy,0.9996760445017314,0.9991005860514496,0.950922408475606
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,x,1.0004292058590698,1.001700674199586,0.8861545956533703
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,y,1.0005903781281071,1.000763194153089,1.0538248283348084
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,xx,1.0033520467544472,1.0070683466416182,0.998643466020364
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,xy,1.02737190023528,1.027307800706345,0.9838174648958239
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,yy,1.0005752248427362,1.0011869202237953,1.0025959583953654
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,xxx,1.0111701498351737,1.0200469880126977,0.5649956438661023
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,xxy,0.9827686917545334,0.9810833308677657,0.9734509971452735
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,xyy,1.2156414121364947,1.2647887305285375,1.7042605329577407
quad,8.0,4.0,1.2,gll,coupled,0.0,exponential,yyy,1.0011865029663225,1.0021211826825283,0.9549587129115754
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,xxx,nan,0.8965217683764917,0.8945446419153361
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,xxy,0.950709499505256,0.9437201611836943,0.9406486684428904
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,xyy,0.945195845729497,0.9470122131841376,0.954804687778581
quad,8.0,4.0,1.2,gll,coupled,0.0,constant,yyy,nan,0.9337048191001052,0.9452859611203747
tri,4.0,2.0,1.2,gll,coupled,0.0,sine,x,1.0035067357959986,1.007173267421022,0.9968614776122688
tri,4.0,2.0,1.2,gll,coupled,0.0,sine,y,1.0024928209435164,1.004353715421221,0.9964541600966431
tri,4.0,2.0,1.2,gll,coupled,0.0,sine,xx,1.0157737794279986,1.0352362963967439,1.0135585023603406
tri,4.0,2.0,1.2,gll,coupled,0.0,sine,xy,1.01370193896327,1.0273063970044873,1.006838040536122
tri,4.0,2.0,1.2,gll,coupled,0.0,sine,yy,1.0047118271645308,1.0104758413649038,1.0094902948624267
tri,4.0,2.0,1.2,gll,coupled,0.0,shortwave,x,1.002207688457447,1.003775931566276,1.002022996748761
tri,4.0,2.0,1.2,gll,coupled,0.0,shortwave,y,1.0023592302162954,1.0033048093142418,1.0019384093753143
tri,4.0,2.0,1.2,gll,coupled,0.0,shortwave,xx,1.0055882192325545,1.0110672934001659,1.0126380600952967
tri,4.0,2.0,1.2,gll,coupled,0.0,shortwave,xy,1.007505595496114,1.0127901384670595,1.0093364579686503
tri,4.0,2.0,1.2,gll,coupled,0.0,shortwave,yy,1.0048432966504806,1.0094956022081032,1.0098077176980143
tri,4.0,2.0,1.2,gll,coupled,0.0,exponential,x,1.0035911522785181,1.0012472034013182,0.9792772302801616
tri,4.0,2.0,1.2,gll,coupled,0.0,exponential,y,1.0032265447116961,1.0002933380665626,0.9814853953922081
tri,4.0,2.0,1.2,gll,coupled,0.0,exponential,xx,1.0074918080344928,1.0048333197007766,0.9800264820737673
tri,4.0,2.0,1.2,gll,coupled,0.0,exponential,xy,0.9979832123668023,0.9902694743474781,0.9805330507814838
tri,4.0,2.0,1.2,gll,coupled,0.0,exponential,yy,0.9983441848451811,0.9858830554132486,0.9794005803366042
tri,4.0,2.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
tri,4.0,2.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
tri,4.0,2.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
tri,4.0,2.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
tri,4.0,2.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
tri,8.0,2.0,1.2,gll,coupled,0.0,sine,x,1.000857752931748,1.0017490657835721,0.9993184778710562
tri,8.0,2.0,1.2,gll,coupled,0.0,sine,y,1.000624352739589,1.0010816885071687,0.9990056380620347
tri,8.0,2.0,1.2,gll,coupled,0.0,sine,xx,1.0038001249625759,1.0084623770746843,1.0047191558196964
tri,8.0,2.0,1.2,gll,coupled,0.0,sine,xy,1.0033532386014126,1.0065874505410044,1.0038285989767586
tri,8.0,2.0,1.2,gll,coupled,0.0,sine,yy,1.0012125328223684,1.002695303331507,1.0031959060923208
tri,8.0,2.0,1.2,gll,coupled,0.0,shortwave,x,1.0005646582149474,1.0009576104414886,0.9998464942827657
tri,8.0,2.0,1.2,gll,coupled,0.0,shortwave,y,1.0006367136512366,1.0009069276907352,1.000100306664249
tri,8.0,2.0,1.2,gll,coupled,0.0,shortwave,xx,1.0014870637012887,1.0029020247874096,1.00380504233554
tri,8.0,2.0,1.2,gll,coupled,0.0,shortwave,xy,1.0021760999736744,1.00373103852277,1.00363013683731
tri,8.0,2.0,1.2,gll,coupled,0.0,shortwave,yy,1.0015574222961638,1.0032960192590477,1.0038871229233866
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,x,1.0008390299020966,1.000116908632485,0.9951211171616365
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,y,1.000748962106046,0.9998799267364981,0.9957179594844295
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,xx,1.0017855778408242,1.0007112184917901,0.9956563275120669
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,xy,0.9993809780511627,0.9969841842279147,0.9975621932788696
tri,8.0,2.0,1.2,gll,coupled,0.0,exponential,yy,0.9996985408122864,0.9962649441912332,0.9954939444014475
tri,8.0,2.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
tri,8.0,2.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
tri,8.0,2.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
tri,8.0,2.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
tri,8.0,2.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,x,1.0022776175047496,1.0031488627975587,1.0014819689463583
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,y,1.0022281058625895,1.0033195501914187,1.0028782943919299
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xx,1.0070370589894142,1.0127576771072362,0.9964416529344393
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xy,1.0087690933122393,1.0124448632236955,0.9845497257376977
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,yy,1.0060175022697115,1.0112819010769232,0.9899138237933351
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xxx,1.0522811817797264,1.0964796518808821,1.0521241734229196
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xxy,1.017596876029487,1.0285199745175364,1.0328917125174233
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,xyy,1.0196221656582423,1.0294360676222998,1.0569179278594878
tri,4.0,3.0,1.2,gll,coupled,0.0,sine,yyy,1.0286851406589241,1.0532154153197182,1.044822054932943
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1.001915811753909,1.0028751860751817,1.0021825837872549
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1.0021922721037912,1.0026650296242838,1.0000881087026183
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,1.004396000815325,1.007752527042147,1.0020090550615073
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,1.0082062202548878,1.0120938550334204,1.0029905864488944
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,1.0052026729449903,1.0109058178470336,0.9985231095456076
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,1.0140853072525278,1.02534074487094,1.0236524152829387
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,1.0074711330642017,1.013239954264416,1.0115067464816534
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,1.0248913340199133,1.0362943582300674,1.0093268512284266
tri,4.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,1.0273571320145156,1.059358857599104,1.0366065722641156
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,x,1.0016382159101231,1.0003505190265407,0.9923280590095505
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,y,1.0013136795975965,0.9994015494170194,0.9945109402128592
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,xx,1.0036443853529564,1.001757086188721,0.9750290958561854
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,xy,0.9995213867399049,0.9903484285453865,0.9697763578783726
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,yy,1.0012275597878209,0.9950839649556921,0.9761241963967013
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,1.0340455957030628,1.054434177516983,0.9839432089407951
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,0.998627856038135,0.9877908194477362,0.9738197071809273
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,0.9806428261616861,0.9590925552741058,0.9643862139092815
tri,4.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,1.065786048081872,1.087640249589242,0.9841775003456729
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,xxx,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,xxy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,xyy,nan,nan,nan
tri,4.0,3.0,1.2,gll,coupled,0.0,constant,yyy,nan,nan,nan
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,x,1.0005895939362965,1.0008858407982344,1.0003958187487347
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,y,1.0005705766361197,1.0008801837544288,1.000749461526555
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,xx,1.00202489337613,1.0038238563268185,0.998579015139786
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,xy,1.0027154502288422,1.0040820122390117,0.9944980529335439
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,yy,1.0014973997794638,1.0028479328183042,0.996535881800828
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,xxx,1.0147931608561254,1.0287461084291807,1.0154946610003424
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,xxy,1.0058185282829348,1.0098238985676715,1.0097523613456716
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,xyy,1.0061606814967263,1.0097389433875905,1.0176664534312085
tri,8.0,3.0,1.2,gll,coupled,0.0,sine,yyy,1.0068427157265392,1.0128141275879068,1.0118115994631198
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,x,1.0005695405003645,1.000887074835157,1.0011945112524074
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,y,1.0006111126423933,1.0007353675863744,1.000531947601904
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xx,1.0013227279167354,1.0023899658023836,0.9994880172481269
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xy,1.0026891230002097,1.0039736987782353,1.0009280910584546
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yy,1.0011608207489169,1.0023133153745418,0.9995150080780307
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxx,1.0042583722500198,1.0080103635730222,1.0113984480081268
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xxy,1.0031463087799657,1.005725200738403,1.0078349955774915
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,xyy,1.006927408842159,1.0103743535080945,1.0139317665234389
tri,8.0,3.0,1.2,gll,coupled,0.0,shortwave,yyy,1.0057471060830947,1.0115025915761402,1.0129974905298953
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,x,1.0003956391141857,1.0000362769569693,0.9982968317633045
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,y,1.0003177625035364,0.9997892072863452,0.998947943156735
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,xx,1.0009884470247046,1.0004670482406635,0.9929872026946522
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,xy,0.9998981836110908,0.997427374510529,0.9941925501257535
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,yy,1.0003947089161134,0.9987737453085705,0.9939843881185644
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,xxx,1.0094347856985497,1.0146358257502242,0.9940040140110358
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,xxy,0.9995108144239438,0.996274958776704,0.9928185811511401
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,xyy,0.9952515589943158,0.9893080515438878,0.9926165532524504
tri,8.0,3.0,1.2,gll,coupled,0.0,exponential,yyy,1.0166507140274732,1.0213376807024412,0.9940543017739321
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,xxx,nan,nan,0.628589632797701
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,xxy,nan,nan,0.7318094073973428
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,xyy,nan,nan,0.708415601367886
tri,8.0,3.0,1.2,gll,coupled,0.0,constant,yyy,nan,nan,0.6228935941750684
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,x,1.0017794063926913,1.0040509153590071,0.999659076962729
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,y,1.0018009196808204,1.003289245711341,0.9989247219694808
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,xx,1.007946874558309,1.015239466235992,1.005167264235319
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,xy,1.0140191043912299,1.0225833863125522,1.0076561761782683
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,yy,1.0041026474977823,1.0083191981805686,1.0035059501714871
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,xxx,1.0410036853038203,1.0708692534112616,1.0359118775154583
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,xxy,1.0232521670633656,1.0396045322662721,1.001854097288686
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,xyy,1.0327128971021196,1.0477985736090158,0.9643278528547279
tri,4.0,4.0,1.2,gll,coupled,0.0,sine,yyy,1.0142142703691674,1.0262174602853387,1.0035386151354881
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,x,1.0024232080206208,1.0040909159483586,1.0020790347763056
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,y,1.0023868018570845,1.0028514224336236,1.0017246391099532
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xx,1.0059065103823732,1.0111135999160186,1.0060622487165962
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xy,1.015269685474239,1.0223523363648104,1.017278655377294
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,yy,1.0028032647495095,1.0054259793037748,1.005640470327076
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xxx,1.0206342310901388,1.0390572450455546,1.0173752540231236
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xxy,1.0199564055938006,1.0353538789427799,1.011367017498242
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,xyy,1.0321972863681002,1.04722957345445,1.0253671894714065
tri,4.0,4.0,1.2,gll,coupled,0.0,shortwave,yyy,1.0096754291978496,1.0182283531394356,1.0216977456146743
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,x,1.0008795904533985,0.9999790023960367,0.9925929186040425
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,y,1.0007154641716913,0.9992008662152987,0.9941529128377017
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,xx,1.0010237903174286,0.9999011236613192,0.980992990766943
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,xy,0.9977622783711128,0.989300173696921,0.9732260194654724
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,yy,0.9985827465044476,0.993697621156572,0.9812019286490067
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,xxx,1.0101757666399247,1.0181887714290463,0.953553135112206
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,xxy,0.9920585849322135,0.9824416230725425,0.9562305910149155
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,xyy,0.9744424885739885,0.9550299714504551,0.9366734163212248
tri,4.0,4.0,1.2,gll,coupled,0.0,exponential,yyy,0.991187194084732,0.9822804522544196,0.9207145251940455
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,x,nan,nan,nan
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,y,nan,nan,nan
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,xx,nan,nan,nan
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,xy,nan,nan,nan
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,yy,nan,nan,nan
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,xxx,nan,nan,nan
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,xxy,nan,nan,nan
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,xyy,nan,nan,nan
tri,4.0,4.0,1.2,gll,coupled,0.0,constant,yyy,nan,nan,nan
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,x,1.0004405497563105,1.0009967709668735,1.000178129989916
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,y,1.000436830737102,1.0007927055839017,0.9998405548461471
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,xx,1.0019695661651307,1.0037505685255226,1.0020809159795059
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,xy,1.0034283254891514,1.0054088636880631,1.0034624867966837
tri,8.0,4.0,1.2,gll,coupled,0.0,sine,yy,1.0010714290296827,1.002176742696896,1.001215913168971
